symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
MOD,0.7543175487465181,0.8746518105849582,254.935,9.231329,0.4536870515210083,1161565.0,0.9025069637883008,0.479108635097493,0.9164345403899722,13443026944.0
BHC,0.7548746518105849,0.3147632311977716,6.225,11.359567,2.0975018713626143,1868959.0,0.9442896935933148,0.977715877437326,0.2534818941504178,2324810752.0
ORLY,0.7562674094707521,0.5571030640668524,97.97,6.849164,0.7889918061865068,5801206.0,0.7966573816155988,0.7799442896935933,0.7437325905292479,82146574336.0
AMSC,0.7571030640668522,0.6685236768802229,51.72,8.427674,0.691459786179185,1260027.0,0.883008356545961,0.7325905292479109,0.6239554317548747,2462507264.0
AUR,0.7584958217270195,0.075208913649025,6.185,21.512766,1.4204945189231015,18457413.0,0.9944289693593314,0.9442896935933148,0.362116991643454,12123641856.0
HTZ,0.7614206128133705,0.1504178272980501,6.445,15.089292,3.266763576847872,9533914.0,0.9721448467966574,0.9916434540389972,0.2952646239554317,2030516736.0
MICC,0.7623955431754874,0.4707520891364902,14.74,12.863701,0.9524087413916936,1514816.0,0.9498607242339832,0.8328690807799443,0.4568245125348189,9033219072.0
SWKS,0.7667130919220055,0.5821727019498607,67.44,7.628475,0.8366658618181376,3292545.0,0.841225626740947,0.7994428969359332,0.6713091922005571,10143378432.0
FIX,0.7671309192200557,0.9972144846796658,1838.965,6.659839,0.5110979945367943,437106.0,0.7799442896935933,0.5571030640668524,0.9972144846796658,64736022528.0
IESC,0.7678272980501393,0.9916434540389972,617.3,7.9176903,0.4730390543450662,212678.0,0.8523676880222841,0.5041782729805014,0.9693593314763232,12301553664.0
MTRN,0.7681058495821729,0.9637883008356546,180.84,4.8104806,1.1848101265822786,225940.0,0.5598885793871866,0.9025069637883008,0.7994428969359332,3761713920.0
ITGR,0.7692200557103065,0.7938718662952646,88.545,5.8264613,1.0516697947692684,784288.0,0.7019498607242339,0.8774373259052924,0.6852367688022284,3046598656.0
