symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
ENVA,0.7364229765013055,0.9817232375979112,178.3,3.5784848,1.2095774153581096,376114.0,0.4490861618798956,0.8851174934725848,0.856396866840731,4439379968.0
APLD,0.739556135770235,0.2637075718015665,26.2499,7.6272044,1.0250014880940748,17908814.0,0.8746736292428199,0.8198433420365535,0.6005221932114883,7462946816.0
TXG,0.7466057441253264,0.7127937336814621,78.275,7.6981306,0.6737943732346359,3089306.0,0.8798955613577023,0.5691906005221932,0.8407310704960835,10198541312.0
PS,0.7498694516971279,0.93733681462141,43.0,4.8524795,1.164380979310995,233409.0,0.6475195822454308,0.8720626631853786,0.6214099216710183,17200001024.0
CEPU,0.7519582245430809,0.8433420365535248,14.4115,5.578758,1.4839627987892474,227627.0,0.741514360313316,0.9451697127937336,0.3864229765013054,2161526784.0
BLSH,0.7524804177545691,0.6788511749347258,35.13,9.516379,0.7044001249543653,1594182.0,0.9556135770234988,0.6005221932114883,0.6997389033942559,5327406592.0
CMPS,0.7536553524804176,0.412532637075718,14.98,8.55072,1.0684188021956262,3423898.0,0.91644908616188,0.8459530026109661,0.4778067885117493,2074382592.0
AYA,0.7539164490861618,0.7702349869451697,28.43,6.280375,0.998642228342896,851395.0,0.8015665796344648,0.804177545691906,0.5744125326370757,4094948096.0
ORA,0.7590078328981723,0.9033942558746736,97.205,5.7840924,0.8039628901860164,898738.0,0.7545691906005222,0.6814621409921671,0.8302872062663186,5977809920.0
BHVN,0.760313315926893,0.4360313315926893,13.39,11.397669,0.9120641032593958,2950240.0,0.9843342036553524,0.7650130548302873,0.5221932114882507,2022476160.0
AEHR,0.7610966057441254,0.7676240208877284,90.89,7.8813047,0.672364353926755,2746670.0,0.8903394255874674,0.566579634464752,0.8720626631853786,2968426240.0
DELL,0.7614882506527415,0.8668407310704961,589.12,4.585563,0.8952002353222729,7805466.0,0.608355091383812,0.7571801566579635,0.9843342036553524,374569992192.0
TLX,0.7629242819843342,0.8459530026109661,12.535,5.9594245,1.8033751012635588,190098.0,0.7754569190600522,0.95822454308094,0.3577023498694517,4246570240.0
IBRX,0.7671018276762401,0.185378590078329,8.7351,10.4312315,1.3790789019423757,9952556.0,0.9765013054830288,0.929503916449086,0.4073107049608355,9257776128.0
GFL,0.771018276762402,0.6240208877284595,43.335,5.514973,1.3781294033814395,2799695.0,0.7362924281984334,0.9242819843342036,0.6370757180156658,15639182336.0
