symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
FORM,0.7169943820224719,0.8820224719101124,103.9,7.3790812,0.7158669690334282,1537206.0,0.949438202247191,0.3735955056179775,0.8286516853932584,8116743680.0
WRBY,0.7192415730337078,0.5898876404494382,24.35,4.55131,1.0270849222714988,2973684.0,0.8202247191011236,0.7387640449438202,0.5730337078651685,3009856256.0
HONA,0.7198033707865168,0.8455056179775281,161.01,3.9042253,0.8996373233818246,3522146.0,0.7387640449438202,0.6123595505617978,0.8117977528089888,51032559616.0
OLLI,0.7251404494382022,0.8174157303370787,76.565,3.901479,0.9795873033782572,1985284.0,0.7359550561797753,0.6882022471910112,0.7247191011235955,4548145152.0
COHU,0.7272471910112359,0.8342696629213483,50.72,10.308833,0.7366563982481831,1185512.0,0.9915730337078652,0.4016853932584269,0.7808988764044944,2401005312.0
VST,0.7382022471910111,0.8033707865168539,149.3,3.5224,1.0420885273958982,4399655.0,0.6825842696629213,0.7443820224719101,0.7921348314606742,50110337024.0
STRL,0.7473314606741572,0.9803370786516854,486.49,5.7517967,0.7404114508049927,770007.0,0.8848314606741573,0.4101123595505618,0.9803370786516854,14881007616.0
BIDU,0.7539325842696629,0.8202247191011236,99.47,4.069888,1.0150847689142202,2540377.0,0.7668539325842697,0.7162921348314607,0.7640449438202247,33738885120.0
PS,0.7543539325842696,0.9382022471910112,39.08,5.59309,0.9061070770276802,188257.0,0.8735955056179775,0.6235955056179775,0.6825842696629213,15632001024.0
ACLS,0.7561797752808989,0.952247191011236,115.08,4.267463,0.9515130163543124,505249.0,0.7780898876404494,0.6657303370786517,0.7780898876404494,3553841664.0
FOUR,0.7571629213483146,0.7780898876404494,45.94,3.96017,1.1736372225870262,1707157.0,0.75,0.8202247191011236,0.648876404494382,3627427840.0
DELL,0.7584269662921347,0.8848314606741573,524.14,1.5008,1.4327034554069042,7649895.0,0.550561797752809,0.8820224719101124,0.8426966292134831,338669076480.0
CMBT,0.758567415730337,0.7106741573033708,19.49,4.22459,1.5006835056750825,1057782.0,0.7752808988764045,0.8904494382022472,0.5224719101123596,5655408640.0
ANF,0.7592696629213482,0.904494382022472,149.67,4.27059,0.9495539121062908,1531873.0,0.7837078651685393,0.6601123595505618,0.8174157303370787,6650094080.0
MU,0.763623595505618,0.7612359550561798,1016.59,6.098152,0.8156645410351505,43215706.0,0.898876404494382,0.497191011235955,0.99438202247191,1148129771520.0
SAIA,0.7672752808988764,0.9887640449438202,357.94,3.507708,1.0223835768999732,456138.0,0.6741573033707865,0.7219101123595506,0.898876404494382,9523032064.0
IOT,0.7782303370786516,0.5561797752808989,40.2,3.74194,4.212106987137671,6052092.0,0.7106741573033708,0.99438202247191,0.6292134831460674,23424946176.0
SIMO,0.7803370786516853,0.9606741573033708,256.21,8.701737,0.7575358337728345,982174.0,0.9691011235955056,0.4353932584269663,0.9634831460674156,8687504384.0
TTMI,0.7804775280898876,0.8398876404494382,125.6,8.848253,0.8222382006552732,2823250.0,0.9747191011235956,0.5112359550561798,0.8820224719101124,13231816704.0
COHR,0.7851123595505619,0.851123595505618,281.86,6.59959,0.831276616583024,6013873.0,0.9241573033707864,0.5365168539325843,0.9438202247191012,55197274112.0
CEG,0.7912921348314608,0.898876404494382,298.96,4.879847,0.931594853728392,3111301.0,0.8370786516853933,0.6404494382022472,0.9213483146067416,105923731456.0
LIFE,0.7963483146067414,0.8258426966292135,39.85,5.6748857,1.0813347398788824,965012.0,0.8764044943820225,0.7696629213483146,0.6882022471910112,3819162368.0
DOCU,0.7981741573033707,0.7134831460674157,68.41,3.6986544,2.1800465234663906,3669546.0,0.7078651685393258,0.9691011235955056,0.699438202247191,13062520832.0
FRVO,0.8032303370786517,0.4606741573033708,18.16,5.827506,1.873960993348674,4158419.0,0.8904494382022472,0.9550561797752808,0.5561797752808989,5352899584.0
CRDO,0.8036516853932583,0.7528089887640449,170.57,3.898404,1.4240187259104866,7553598.0,0.7331460674157303,0.8792134831460674,0.8202247191011236,32058959872.0
SMTC,0.807443820224719,0.8426966292134831,147.885,9.220828,0.8472371282354617,3306831.0,0.9803370786516854,0.5674157303370787,0.9073033707865168,13801459712.0
SUNB,0.8174157303370786,0.6685393258426966,68.59,3.93999,4.672451916807752,4639615.0,0.7443820224719101,0.9971910112359552,0.7050561797752809,28118300672.0
AXTI,0.8224719101123595,0.5280898876404494,61.64,9.679712,1.0571086699670025,10310466.0,0.9831460674157304,0.7584269662921348,0.800561797752809,4041932800.0
MKSI,0.8299157303370787,0.9297752808988764,260.31,4.2699795,1.1713116777228052,1442336.0,0.7808988764044944,0.8174157303370787,0.8876404494382022,17601527808.0
KLAC,0.830196629213483,0.6713483146067416,185.6,7.32046,1.01615644051733,12523303.0,0.9410112359550562,0.7191011235955056,0.9101123595505618,242495094784.0
BE,0.833005617977528,0.6966292134831461,252.87,7.353,0.9962399712125112,14839780.0,0.9438202247191012,0.699438202247191,0.9410112359550562,74477133824.0
BETA,0.8365168539325842,0.651685393258427,22.2,6.67949,1.6793470526201082,1679339.0,0.9269662921348316,0.9269662921348316,0.6123595505617978,5382224896.0
TSEM,0.8411516853932584,0.9073033707865168,222.335,7.8458495,0.9419898642782968,1831542.0,0.9606741573033708,0.648876404494382,0.9353932584269664,25130801152.0
XPO,0.8415730337078652,0.9213483146067416,193.1,4.49134,1.2039706263318066,1146469.0,0.8117977528089888,0.8342696629213483,0.8665730337078652,22609397760.0
KMT,0.8425561797752809,0.7640449438202247,31.02,5.40265,2.129014250976504,1313103.0,0.8595505617977528,0.9634831460674156,0.6404494382022472,2364314112.0
HUT,0.8467696629213483,0.7359550561797753,93.545,6.1925325,1.2550391776126928,4568553.0,0.9073033707865168,0.8426966292134831,0.8033707865168539,11530307584.0
UCTT,0.8580056179775281,0.8623595505617978,72.43,8.770092,1.0900739557871073,1345128.0,0.9719101123595506,0.7724719101123596,0.8061797752808989,3279415040.0
NRG,0.8589887640449438,0.8314606741573034,119.02,6.41989,1.1908362862306945,2801768.0,0.9157303370786516,0.8258426966292135,0.8314606741573034,25019250688.0
DOO,0.8786516853932583,0.9634831460674156,67.32,4.827154,2.685379632887031,241615.0,0.8342696629213483,0.9803370786516854,0.7359550561797753,4789838336.0
NVMI,0.8905898876404492,0.9831460674157304,372.1,5.5004234,1.2972870356308086,539926.0,0.8679775280898876,0.848314606741573,0.9578651685393258,11835072512.0
FIVE,0.8918539325842696,0.9410112359550562,252.2,5.100846,1.6282402867148564,1171617.0,0.848314606741573,0.9157303370786516,0.901685393258427,13884627968.0
VAC,0.9071629213483146,0.9438202247191012,106.62,7.46901,1.5023188944458854,489673.0,0.952247191011236,0.8932584269662921,0.8342696629213483,3667229184.0
AGCO,0.9116573033707864,0.9185393258426966,133.4,6.02447,2.16054299302752,932093.0,0.8960674157303371,0.9662921348314608,0.8398876404494382,9342232576.0
TARS,0.9206460674157304,0.8960674157303371,90.78,9.104016,1.63544675823213,975841.0,0.9775280898876404,0.9185393258426966,0.8370786516853933,3983698432.0
SNDK,0.9271067415730336,0.9101123595505618,1740.0,11.897826,1.1805188546498682,14025161.0,0.99438202247191,0.8230337078651685,1.0,254769070080.0
ALAB,0.9314606741573034,0.8792134831460674,310.4,9.7517805,1.3289798227134717,4918253.0,0.9859550561797752,0.8623595505617978,0.9831460674157304,53849776128.0
