symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
GH,0.6612462006079026,0.8389057750759878,134.43,4.3468065,0.4388916760099693,2240464.0,0.8085106382978723,0.3617021276595745,0.8389057750759878,17825406976.0
BALL,0.6674772036474164,0.723404255319149,60.63,4.175258,0.5231201797671609,2833888.0,0.7872340425531915,0.5258358662613982,0.6778115501519757,16142526464.0
VEEV,0.6700607902735563,0.8297872340425532,160.14,4.557323,0.4350048490405583,3082053.0,0.8297872340425532,0.3525835866261398,0.8662613981762918,26013669376.0
KR,0.6709726443768997,0.5653495440729484,57.295,2.7528694,1.1012221618216531,6370433.0,0.4984802431610942,0.9270516717325228,0.5775075987841946,35121831936.0
QBTS,0.6718844984802432,0.1793313069908814,25.385,3.7392764,0.98948189914,34223954.0,0.6990881458966566,0.9088145896656536,0.4559270516717325,9403751424.0
TPL,0.6724924012158056,0.9848024316109424,373.6,3.4587858,0.491941853030903,452027.0,0.6322188449848024,0.4832826747720364,0.917933130699088,25768847360.0
SFM,0.6734042553191489,0.8024316109422492,84.57,4.6140566,0.4614614313609532,2095083.0,0.8389057750759878,0.4164133738601823,0.7689969604863222,7953326592.0
COR,0.6787234042553191,0.933130699088146,281.525,3.776539,0.4788057446488261,1760595.0,0.7082066869300911,0.4468085106382978,0.905775075987842,54773800960.0
INSM,0.6820668693009118,0.756838905775076,101.68,3.1153405,0.7200021961430239,3642750.0,0.5501519756838906,0.7689969604863222,0.723404255319149,22039388160.0
CRM,0.6866261398176291,0.5927051671732523,155.03,3.2707193,0.666576141066619,14975506.0,0.5927051671732523,0.7325227963525835,0.817629179331307,126969569280.0
WCN,0.6878419452887539,0.8936170212765957,158.785,3.4901984,0.568122041350127,1648556.0,0.6413373860182371,0.5927051671732523,0.8328267477203647,40344240128.0
CALM,0.7012158054711246,0.8966565349544073,79.0,3.9884148,0.5612511032684055,805561.0,0.7629179331306991,0.574468085106383,0.7173252279635258,3742750464.0
SHW,0.7193009118541033,0.9361702127659576,326.68,3.0861468,0.6587713182491415,2041033.0,0.5440729483282675,0.729483282674772,0.8996960486322189,80570925056.0
NOW,0.7278115501519757,0.4103343465045592,97.3715,4.689276,0.6008158666752205,28587514.0,0.8571428571428571,0.6534954407294833,0.790273556231003,100420009984.0
MRNA,0.7287234042553191,0.5683890577507599,62.5,5.316368,0.5696993557871871,6916348.0,0.905775075987842,0.5987841945288754,0.7264437689969605,24799141888.0
GEHC,0.7396656534954407,0.6291793313069909,63.31,4.4030375,0.6576319514726557,4956216.0,0.8145896656534954,0.7264437689969605,0.6869300911854104,28799199232.0
WAY,0.7466565349544073,0.5379939209726444,18.46,6.6435566,0.6686836575139183,2510175.0,0.9574468085106383,0.7355623100303952,0.5015197568389058,3540865792.0
PAYP,0.7516717325227963,0.601823708206687,14.51,5.7580175,0.751570569152272,1291570.0,0.9240121580547112,0.8085106382978723,0.425531914893617,9821434880.0
SNX,0.7563829787234042,0.9696048632218844,294.27,3.8868809,0.5784063132900342,859140.0,0.7477203647416414,0.6170212765957447,0.9088145896656536,23725928448.0
AXON,0.7580547112462006,0.9756838905775076,439.595,7.2104487,0.4364084295066939,1169416.0,0.972644376899696,0.3586626139817629,0.972644376899696,35432271872.0
EZPW,0.7623100303951368,0.8115501519756839,33.13,5.1412277,0.6485207407599571,809493.0,0.8936170212765957,0.7173252279635258,0.5866261398176292,2038686976.0
RBRK,0.7624620060790274,0.6990881458966566,74.8122,6.071464,0.5680490570088735,3819230.0,0.939209726443769,0.5896656534954408,0.7872340425531915,15398488064.0
LMAT,0.7715805471124619,0.972644376899696,91.96,3.7806098,0.7355355271749859,263404.0,0.7112462006079028,0.7933130699088146,0.7386018237082067,2101353984.0
BFLY,0.7721884498480243,0.2644376899696048,7.8582,8.090785,1.4430725776367994,6259435.0,0.9817629179331308,0.9544072948328268,0.3404255319148936,2056026624.0
CDW,0.7779635258358663,0.8419452887537994,131.33,6.2798433,0.5251953139714469,1991025.0,0.9483282674772036,0.5319148936170213,0.878419452887538,16777860096.0
NTRA,0.7806990881458967,0.945288753799392,240.015,4.901659,0.5427163659701517,1424138.0,0.8753799392097265,0.5623100303951368,0.9148936170212766,34373836800.0
ELVN,0.7808510638297872,0.790273556231003,47.855,4.123152,0.8645122746517092,1352462.0,0.7750759878419453,0.8723404255319149,0.6261398176291794,3418678784.0
