symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
ALM,0.4888888888888889,0.2888888888888888,11.63,3.011516,0.3157769010240342,3235927.0,0.4555555555555555,0.7888888888888889,0.1222222222222222,2982965760.0
AMD,0.5772222222222223,0.3777777777777777,244.78,3.4004998,0.1481331368807883,39513529.0,0.6111111111111112,0.4222222222222222,0.8888888888888888,398512029696.0
APP,0.7872222222222222,0.9222222222222224,491.6401,3.9166625,0.2650741385227558,4560045.0,0.7333333333333333,0.7,0.9666666666666668,166297223168.0
ARMN,0.4983333333333333,0.5444444444444444,17.845,3.1801054,0.1968106596667427,1752400.0,0.5444444444444444,0.5777777777777777,0.2555555555555555,3650000640.0
AU,0.5805555555555555,0.7444444444444445,95.43,2.8229747,0.2220301690983327,2851063.0,0.4444444444444444,0.6333333333333333,0.6444444444444445,48181489664.0
CADE,0.5233333333333333,0.5555555555555556,42.11,-1.6121464,20.16905892105096,3982227.0,0.1777777777777777,1.0,0.2777777777777778,7845388288.0
CEF,0.595,0.7,49.63,-16.236284,5.967510061732353,1699757.0,0.0111111111111111,0.9555555555555556,0.9333333333333332,9612288000.0
CHTR,0.5011111111111112,0.9333333333333332,212.5425,3.1159036,0.0800934803082323,1947362.0,0.5333333333333333,0.1555555555555555,0.8333333333333334,27504990208.0
CIVI,0.5011111111111111,0.6,27.38,-1.36888,11.519899236546843,1941180.0,0.2,0.9777777777777776,0.1444444444444444,2336025856.0
CMA,0.5800000000000001,0.7555555555555555,88.67,-4.5018854,4.386140724485714,2312675.0,0.0777777777777777,0.9444444444444444,0.7333333333333333,11348051968.0
COHR,0.5983333333333334,0.8,218.49,3.0175912,0.1856642361701839,4649393.0,0.4666666666666667,0.5444444444444444,0.8222222222222222,34336493568.0
DAL,0.4816666666666667,0.4555555555555555,68.06,3.3090475,0.1168571042070613,7761950.0,0.6,0.3,0.6055555555555555,44440641536.0
DIS,0.5588888888888889,0.5111111111111111,106.065,-5.970745,0.6924904805916716,11132257.0,0.0555555555555555,0.9,0.8666666666666667,189356670976.0
ENLT,0.7727777777777778,1.0,57.8,4.0129557,0.3406693986229276,48073.0,0.7555555555555555,0.8111111111111111,0.6222222222222222,7637339648.0
GLW,0.7038888888888888,0.6444444444444445,108.01,4.549419,0.2028186575150769,6725826.0,0.7888888888888889,0.6,0.7666666666666667,92603498496.0
GME,0.6944444444444444,0.2777777777777778,25.05,4.7021947,0.4719271919732134,6970660.0,0.8111111111111111,0.8777777777777778,0.3777777777777777,11222636544.0
HOOD,0.5016666666666667,0.3,91.27,-8.253336,0.3292894128903962,25107731.0,0.0333333333333333,0.8,0.9,82068963328.0
HYMC,0.6288888888888888,0.5222222222222223,38.7,3.614464,0.2730229689016087,3944159.0,0.6777777777777778,0.7222222222222222,0.4333333333333333,3213082368.0
IE,0.5966666666666666,0.4888888888888889,18.37,7.9953003,0.1307391126949383,1990116.0,0.9666666666666668,0.3444444444444444,0.4444444444444444,2658410752.0
LASR,0.4766666666666666,0.8555555555555555,47.1,3.2668228,0.1060759277602629,773314.0,0.5777777777777777,0.2666666666666666,0.4777777777777778,2392020992.0
LITE,0.8444444444444444,0.8888888888888888,419.517,7.0633426,0.2340936109641773,4667637.0,0.9444444444444444,0.6555555555555556,0.9777777777777776,29749037056.0
LVS,0.6516666666666666,0.5,55.35,4.978663,0.1741635873398673,5866542.0,0.8444444444444444,0.5,0.6555555555555556,37995208704.0
MAZE,0.5138888888888888,0.9111111111111112,44.905,3.0403783,0.1628341577280053,431832.0,0.4888888888888889,0.4777777777777778,0.4222222222222222,2160803584.0
MOD,0.6466666666666667,0.9555555555555556,191.0,3.293492,0.1777390800699607,1312165.0,0.5888888888888889,0.5222222222222223,0.8111111111111111,10055876608.0
MP,0.7533333333333334,0.4,61.94,5.393905,0.287866039723999,9390545.0,0.9,0.7444444444444445,0.6888888888888889,10977655808.0
MSTR,0.4922222222222221,0.4111111111111111,143.0775,-4.427631,0.2663548249903968,20014216.0,0.0888888888888888,0.7111111111111111,0.8555555555555555,41398706176.0
MT,0.6738888888888889,0.7666666666666667,55.97,3.7249856,0.2499135078112371,1410532.0,0.7111111111111111,0.6777777777777778,0.5555555555555556,42570784768.0
MTSI,0.6788888888888889,0.9888888888888888,227.055,3.6496828,0.1537934392673336,1230137.0,0.7,0.4555555555555555,0.8777777777777778,17031597056.0
MU,0.5816666666666667,0.5888888888888889,421.3764,1.5658501,0.2517063199612106,30589808.0,0.3222222222222222,0.6888888888888889,0.8444444444444444,474263027712.0
ORCL,0.5372222222222222,0.3888888888888889,166.23,0.95347506,0.4158951179893408,26359754.0,0.3,0.8444444444444444,0.4888888888888889,477600382976.0
PCH,0.52,0.8222222222222222,41.73,0.0,16.19499081767786,820054.0,0.2555555555555555,0.9888888888888888,0.0111111111111111,3230610432.0
PHYS,0.5327777777777778,0.3555555555555555,36.46,-10.964595,7.635711354538631,6289529.0,0.0222222222222222,0.9666666666666668,0.7555555555555555,17514340352.0
PPTA,0.5622222222222223,0.5777777777777777,27.5699,3.5717094,0.2043129975614551,2380108.0,0.6333333333333333,0.6111111111111112,0.3444444444444444,3363841536.0
RBLX,0.7005555555555555,0.4333333333333333,69.005,5.046422,0.2198034294915351,9330596.0,0.8555555555555555,0.6222222222222222,0.7,48436367360.0
RGC,0.5794444444444444,0.8444444444444444,26.9,7.643057,0.0810521550276328,479321.0,0.9555555555555556,0.1666666666666666,0.5111111111111111,13301750784.0
RMBS,0.8272222222222223,0.8777777777777778,119.84,5.2797985,0.3008391737470076,1776986.0,0.8888888888888888,0.7666666666666667,0.8,12900792320.0
SATS,0.6655555555555555,0.6666666666666666,119.155,5.2420044,0.1364413831904178,5531357.0,0.8777777777777778,0.3888888888888889,0.7777777777777778,34301902848.0
SLNO,0.555,0.6777777777777778,40.705,5.5627604,0.0765138880437188,1856957.0,0.9222222222222224,0.1333333333333333,0.5888888888888889,2186266624.0
SMTC,0.5238888888888888,0.8333333333333334,82.64,3.6238236,0.0854660871604593,1594691.0,0.6888888888888889,0.1888888888888888,0.6666666666666666,7647510016.0
SNDK,0.9172222222222222,0.7777777777777778,625.175,8.490237,0.4384350616393779,13957636.0,0.9777777777777776,0.8555555555555555,0.9888888888888888,92525895680.0
