symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
MP,0.6036363636363636,0.6242424242424243,55.685,3.311688,0.393650029663557,7109734.0,0.6545454545454545,0.5212121212121212,0.6484848484848484,9893412864.0
BTU,0.6075757575757575,0.6303030303030303,28.58,3.139664,0.4631685592711665,3480301.0,0.6242424242424243,0.6303030303030303,0.5272727272727272,3482016512.0
NVDA,0.6203030303030302,0.3393939393939394,188.43,2.4426823,0.4929672470904684,178918059.0,0.5818181818181818,0.6606060606060606,0.7575757575757576,4579790946304.0
NET,0.6242424242424243,0.8,170.785,-11.533281,1.7138269359189664,4839872.0,0.0181818181818181,0.9757575757575756,0.9818181818181818,60112953344.0
CRWD,0.6269696969696971,0.896969696969697,377.78,-4.2819486,1.3805543517474943,4021959.0,0.0545454545454545,0.9333333333333332,0.9575757575757576,95810330624.0
SSL,0.6284848484848485,0.5272727272727272,12.73,5.3807917,0.3928399004044937,2765185.0,0.8666666666666667,0.5151515151515151,0.4606060606060606,8115854336.0
CORZ,0.6312121212121212,0.406060606060606,18.49,2.8364863,0.8089623455269856,11766942.0,0.593939393939394,0.8545454545454545,0.4181818181818181,5835347968.0
LUNR,0.6321212121212122,0.4242424242424242,22.62,2.958587,0.631223349093064,12419840.0,0.6121212121212121,0.806060606060606,0.4666666666666667,3605007360.0
AMR,0.6424242424242425,0.9757575757575756,194.705,5.1322923,0.2674911863822423,295849.0,0.8242424242424242,0.2303030303030303,0.8787878787878788,2490799872.0
SATS,0.6447761194029851,0.7761194029850746,125.3,4.3384185,0.371169955250701,6548259.0,0.8059701492537313,0.3482587064676617,0.8159203980099502,36196147200.0
AMR,0.6475124378109454,0.9751243781094528,194.79,5.178184,0.2945759492173372,295849.0,0.8557213930348259,0.2039800995024875,0.8955223880597015,2491887104.0
IE,0.649090909090909,0.5818181818181818,13.53,5.128204,0.4396022997851211,2152375.0,0.8121212121212121,0.6060606060606061,0.4727272727272727,2129928320.0
MWH,0.6490909090909092,0.793939393939394,31.9,5.839417,0.3400547269020281,931900.0,0.8727272727272727,0.3878787878787879,0.6424242424242425,6459444736.0
LII,0.6503030303030303,0.993939393939394,504.85,3.3089166,0.3391559752873599,483801.0,0.6484848484848484,0.3818181818181818,0.9515151515151516,17577809920.0
TMDX,0.6521212121212121,0.9090909090909092,112.84,3.3351653,0.3937218268384245,907557.0,0.6606060606060606,0.5272727272727272,0.7272727272727273,3870688512.0
NTSK,0.6557213930348258,0.4527363184079602,8.77,3.5419147,0.8765918704820128,3856391.0,0.7213930348258707,0.8407960199004975,0.3184079601990049,3510756608.0
