symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
PI,0.7851866689396523,0.9618138424821002,171.91,5.21452,1.3313214044721595,429770.0,0.7976190476190477,0.6634844868735084,0.888095238095238,5252609024.0
RL,0.7879852824184567,0.973747016706444,395.83,3.95241,1.5500493901482553,707631.0,0.6976190476190476,0.7326968973747017,0.95,23558352896.0
TTMI,0.791753324241391,0.7732696897374701,136.355,3.8895204,2.158674728564782,2768248.0,0.6928571428571428,0.883054892601432,0.8142857142857143,14160474112.0
ZLAB,0.7923119104443687,0.6873508353221957,20.88,13.663572,1.4932545219136697,875846.0,0.9547619047619048,0.720763723150358,0.6857142857142857,2357822720.0
CENTA,0.7930622798045232,0.8711217183770883,40.6,5.317767,1.9668900344138256,346663.0,0.8047619047619048,0.8544152744630071,0.6261904761904762,2540373504.0
ALB,0.7935305148312307,0.7804295942720764,125.42,5.53686,1.5317617541106123,2352326.0,0.8238095238095238,0.7279236276849642,0.861904761904762,14791363584.0
SPCX,0.8001968973747017,0.2028639618138424,114.92,6.1420536,2.273167433977996,110342000.0,0.8404761904761905,0.8926014319809069,0.8666666666666667,1514850091008.0
SIMO,0.8028497556540516,0.9474940334128878,267.43,8.424893,1.168185080890067,1014216.0,0.9,0.5775656324582339,0.9547619047619048,9067972608.0
ELF,0.8065013069667007,0.6992840095465394,92.31,6.87738,1.5945098928605927,3571515.0,0.8809523809523809,0.7446300715990454,0.8380952380952381,5440478208.0
TARS,0.8071411524036822,0.8114558472553699,65.33,6.591615,1.6610383890063127,992133.0,0.861904761904762,0.766109785202864,0.780952380952381,2850416640.0
VSEC,0.8160035231276281,0.9665871121718376,225.45,4.495943,1.7316875793457946,467101.0,0.7571428571428571,0.7852028639618138,0.8976190476190476,6325485056.0
LB,0.8224139106716671,0.9403341288782816,80.4,6.30703,1.6703595657492878,350673.0,0.8476190476190476,0.7708830548926014,0.8095238095238095,6192167424.0
CNR,0.8237938970337537,0.8949880668257757,89.98,7.52868,1.5162488521579431,653400.0,0.888095238095238,0.7255369928400954,0.8476190476190476,4535676928.0
DIOD,0.8242848619161268,0.8997613365155132,98.72,15.340583,1.2085105272769965,651593.0,0.9642857142857144,0.5990453460620525,0.9357142857142856,4535664640.0
IOVA,0.8242979315831344,0.0930787589498806,6.21,43.087555,4.7770957449365925,15183205.0,0.9976190476190476,0.9880668257756564,0.6,2772780032.0
VSNT,0.8263984543698147,0.6825775656324582,38.22,6.789607,2.521145799477414,1953745.0,0.8714285714285714,0.9116945107398567,0.6702380952380952,5408054272.0
AMLX,0.8275443232185475,0.6372315035799523,24.19,10.709383,2.109247326699063,1590730.0,0.9357142857142856,0.8711217183770883,0.6571428571428571,2689597184.0
PODD,0.8281975224457324,0.847255369928401,139.3,4.5325,2.154257912060873,1507793.0,0.7619047619047619,0.8806682577565632,0.8428571428571429,9648569344.0
ECPG,0.8288691896806455,0.9522673031026252,97.88,5.5993037,1.759236008173885,352831.0,0.8285714285714286,0.7995226730310262,0.819047619047619,2098587520.0
ORA,0.837707125809751,0.863961813842482,107.38,9.54907,1.4853200852138269,965571.0,0.919047619047619,0.7159904534606205,0.8952380952380953,6598882816.0
MSI,0.8391237640640983,0.964200477326969,474.07,8.20057,1.346504373788928,1130713.0,0.8952380952380953,0.6730310262529833,0.969047619047619,78693531648.0
DEO,0.8468232185475622,0.8329355608591885,92.8,4.94176,3.0596813860702503,1123868.0,0.7785714285714286,0.9498806682577564,0.7928571428571428,51587518464.0
HP,0.8503986248437322,0.7255369928400954,37.07,11.3882,1.9366082232822703,1184223.0,0.9404761904761904,0.8424821002386634,0.7690476190476191,3704440320.0
NSIT,0.8530384134560745,0.954653937947494,149.19,6.351585,1.7693228736581337,508620.0,0.8523809523809524,0.801909307875895,0.8928571428571429,4506122240.0
CENT,0.8612720195476758,0.9761336515513126,46.54,5.628687,3.6358030892879567,79630.0,0.830952380952381,0.9618138424821002,0.680952380952381,2912044032.0
EHC,0.8683285032390045,0.8902147971360382,124.82,12.5518,1.5672899688155713,948871.0,0.9452380952380952,0.7398568019093079,0.9476190476190476,12382028800.0
TPC,0.8758571996817819,0.8854415274463007,95.77,13.2702,1.692644043599781,746701.0,0.95,0.7756563245823389,0.9166666666666666,5055837184.0
FTDR,0.8763001477440618,0.9045346062052506,89.92,17.727156,1.5424151228943432,576186.0,0.9761904761904762,0.7303102625298329,0.9428571428571428,6315524096.0
