symbol,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
FROG,0.6391176470588236,0.488235294117647,40.87,5.4437585,0.2008862007788563,2543216.0,0.7352941176470589,0.6588235294117647,0.5117647058823529,4889233920.0
IMAX,0.645,0.5941176470588235,39.06,6.9550953,0.1442370739729916,1296338.0,0.8529411764705882,0.5058823529411764,0.55,2101386496.0
HPP,0.6452941176470588,0.2823529411764706,7.56,18.867922,0.1719108178789993,1399877.0,0.9882352941176472,0.5764705882352941,0.3470588235294117,3350048256.0
SARO,0.6470588235294117,0.388235294117647,32.8,6.389878,0.1833396550983073,3187401.0,0.8294117647058824,0.6294117647058823,0.488235294117647,10916851712.0
DXPE,0.6544117647058825,0.9882352941176472,160.985,4.5357146,0.1351186218407248,134208.0,0.6235294117647059,0.4764705882352941,0.8529411764705882,2526512128.0
DAVE,0.6552941176470588,0.9588235294117649,183.21,6.264139,0.0839567656909225,459820.0,0.8235294117647058,0.2470588235294117,0.923529411764706,2474083072.0
LNTH,0.6552941176470588,0.8,78.605,3.8100924,0.3607073943218616,929213.0,0.4705882352941176,0.8235294117647058,0.611764705882353,5344680448.0
QBTS,0.6611764705882353,0.1058823529411764,20.95,6.6157823,0.3432006575137683,33061513.0,0.8352941176470589,0.8117647058823529,0.3705882352941176,7747920896.0
WING,0.67,0.9470588235294116,263.69,3.7346053,0.22670411420306,782606.0,0.4352941176470588,0.6941176470588235,0.9,7327115776.0
FICO,0.6726470588235294,1.0,1364.685,4.8999276,0.1203644724781332,257468.0,0.6588235294117647,0.4058823529411764,1.0,32373241856.0
DDOG,0.675,0.5470588235294118,116.525,5.614973,0.1602282103918529,5229385.0,0.7588235294117647,0.5529411764705883,0.8058823529411765,40861908992.0
GRBK,0.6844117647058824,0.9529411764705882,79.05,6.2214527,0.1348096178377339,228908.0,0.8058823529411765,0.4705882352941176,0.711764705882353,3443821312.0
JOBY,0.6870588235294117,0.0764705882352941,10.675,8.702295,0.5057409847707892,23684090.0,0.9058823529411764,0.8941176470588236,0.2470588235294117,10297602048.0
YOU,0.6973529411764706,0.6411764705882353,48.94,5.224684,0.3211995951331035,1412810.0,0.711764705882353,0.788235294117647,0.5411764705882353,6598458880.0
IT,0.6991176470588234,0.8647058823529412,157.225,5.279905,0.1483116382915982,1329336.0,0.7235294117647059,0.5294117647058824,0.8705882352941177,11332329472.0
TIGO,0.7029411764705882,0.7647058823529411,69.89,4.782613,0.3036311391205074,1084398.0,0.6470588235294118,0.7764705882352941,0.6411764705882353,11677570048.0
GWRE,0.7047058823529411,0.8352941176470589,142.745,5.044518,0.1793493393341,1404265.0,0.6823529411764706,0.611764705882353,0.8411764705882353,12136061952.0
FTDR,0.7097058823529412,0.8588235294117647,63.475,12.744226,0.1052660089271527,553816.0,0.9411764705882352,0.3470588235294117,0.8647058823529412,4624115712.0
PENN,0.72,0.2352941176470588,13.76,9.72887,0.4326069311654108,3825475.0,0.9176470588235294,0.8705882352941177,0.3529411764705882,2009025024.0
GDDY,0.7214705882352941,0.7529411764705882,83.84,5.9656134,0.1913797695287744,1622068.0,0.788235294117647,0.6411764705882353,0.7294117647058823,11607565312.0
EPR,0.7229411764705882,0.788235294117647,61.58,5.5355673,0.2524338414007828,749638.0,0.7470588235294118,0.7235294117647059,0.6470588235294118,4688722432.0
CRWD,0.7297058823529411,0.8705882352941177,377.245,3.8355668,0.3349886724764324,2829833.0,0.4823529411764706,0.8058823529411765,0.9588235294117649,95102869504.0
TLX,0.7305882352941176,0.6941176470588235,7.38,8.689251,0.4722696314641828,185735.0,0.9,0.888235294117647,0.1764705882352941,2470266624.0
ZS,0.7344117647058823,0.7823529411764706,163.825,5.2183685,0.2010467060110648,2188198.0,0.7058823529411765,0.6647058823529411,0.8823529411764706,26125369344.0
FROG,0.7351791530944626,0.504885993485342,41.27,6.475754,0.5312072108176327,2844615.0,0.8469055374592834,0.7817589576547231,0.5732899022801303,4937085952.0
MIDD,0.7371335504885994,0.9446254071661238,166.36,5.437953,0.334580800793328,717988.0,0.7752442996742671,0.5602605863192183,0.8762214983713354,8431521280.0
AXON,0.7372964169381108,0.977198697068404,540.86,3.9724185,0.4966000890528592,943260.0,0.5211726384364821,0.745928338762215,0.980456026058632,42964439040.0
MDB,0.7372964169381108,0.9283387622149836,334.04,6.047817,0.286151674435481,1761101.0,0.8306188925081434,0.4560260586319218,0.970684039087948,27188105216.0
RNG,0.7389250814332248,0.5244299674267101,37.665,9.237243,0.3762377115342444,2143270.0,0.9283387622149836,0.6514657980456026,0.6677524429967426,3260460288.0
URBN,0.7416938110749186,0.7133550488599348,68.85,5.1787343,0.5631350576860927,1698763.0,0.7296416938110749,0.7947882736156352,0.6840390879478827,6175701504.0
ACN,0.7461764705882352,0.7058823529411765,201.2,5.0652723,0.2493819601596392,4723401.0,0.6882352941176471,0.7176470588235294,0.9176470588235294,124771942400.0
HPP,0.7470684039087947,0.3257328990228013,7.905,24.292452,0.5610821473862195,1419400.0,0.996742671009772,0.7915309446254072,0.4429967426710097,3502927616.0
HURN,0.7503257328990227,0.980456026058632,140.09,5.0858893,0.3902020396061104,239458.0,0.7263843648208469,0.6644951140065146,0.8273615635179153,2424521984.0
KNTK,0.7517647058823529,0.6764705882352942,46.06,5.8607287,0.39469017172384,1226970.0,0.7823529411764706,0.8529411764705882,0.5588235294117647,2949103872.0
WIX,0.7617647058823528,0.7,70.49,7.4381127,0.2071169591844378,1655398.0,0.8823529411764706,0.6705882352941176,0.7411764705882353,3925321984.0
IBP,0.7620588235294118,0.9823529411764704,318.16,5.7923837,0.1619348605675547,305345.0,0.7764705882352941,0.5588235294117647,0.9823529411764704,8582479360.0
DUOL,0.7625407166123779,0.7654723127035831,117.19,4.9619355,0.5751096722827689,2012131.0,0.7068403908794788,0.8045602605863192,0.7850162866449512,5417383936.0
VCYT,0.7626470588235295,0.7352941176470589,39.59,10.834263,0.1949863870073031,823478.0,0.9352941176470588,0.6470588235294118,0.6764705882352942,3129556992.0
CRCL,0.768235294117647,0.3529411764705882,87.56,5.316332,0.9470847772876952,11463601.0,0.7294117647058823,0.9647058823529412,0.7,22278557696.0
SNOW,0.7713355048859935,0.6286644951140065,176.495,4.305294,1.1428153332252162,6122991.0,0.5928338762214984,0.9511400651465798,0.8403908794788274,60396589056.0
