symbol,date,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
POWL,2026-02-06 16:07:54,0.9592631578947368,0.9957894736842106,514.25,13.460862,2.002131115104948,242596.0,0.991578947368421,0.8968421052631579,0.9936842105263158,6243243520.0
REYN,2026-02-06 16:07:54,0.8632631578947368,0.6505263157894737,24.66,13.070398,2.498473912463383,846937.0,0.9894736842105264,0.9494736842105264,0.5978947368421053,5186728448.0
RNR,2026-02-06 16:07:54,0.8107368421052631,0.9578947368421052,301.36,5.3890443,1.0243024617413894,371485.0,0.8505263157894737,0.6484210526315789,0.9515789473684212,14183874560.0
SAIA,2026-02-06 16:07:54,0.8863157894736842,0.96,399.71,6.7943764,1.281585473480759,477031.0,0.9263157894736842,0.7747368421052632,0.9747368421052632,10649329664.0
SKY,2026-02-06 16:07:54,0.7968421052631579,0.8252631578947368,85.51,12.468767,0.9061131960658872,736227.0,0.9873684210526316,0.5410526315789473,0.8968421052631579,4832865280.0
SLAB,2026-02-06 16:07:54,0.9938947368421052,0.9473684210526316,203.93,49.269844,22.294569426769023,292308.0,1.0,1.0,0.9957894736842106,6699700224.0
SMCI,2026-02-06 16:07:54,0.8214736842105264,0.1852631578947368,32.59,9.841591,2.987512943036506,27452986.0,0.968421052631579,0.9768421052631578,0.6105263157894737,19455289344.0
SNDK,2026-02-06 16:07:54,0.9302105263157894,0.7073684210526315,575.6001,6.730968,2.850201450978644,13393581.0,0.92,0.9726315789473684,0.9852631578947368,84356030464.0
SYNA,2026-02-06 16:07:54,0.798,0.8463157894736842,87.2,4.9464445,1.4106215299402387,603736.0,0.8168421052631579,0.8147368421052632,0.7115789473684211,3405178624.0
TECH,2026-02-06 16:07:54,0.836421052631579,0.671578947368421,69.095,6.9085627,1.593994689013836,2037663.0,0.9326315789473684,0.8442105263157895,0.7368421052631579,10765879296.0
TM,2026-02-06 16:07:54,0.7596842105263159,0.9557894736842104,241.37,4.2995405,1.0254994933875483,302006.0,0.728421052631579,0.6505263157894737,0.9073684210526316,316071641088.0
TMUS,2026-02-06 16:07:54,0.7642105263157893,0.6926315789473684,197.09,4.1259427,1.3632208683494444,5321360.0,0.6968421052631579,0.7978947368421052,0.8589473684210527,221808820224.0
URI,2026-02-06 16:07:54,0.8486315789473684,0.9768421052631578,838.615,5.7855554,1.1227016136086634,685916.0,0.8757894736842106,0.7031578947368421,0.991578947368421,53361197056.0
VZ,2026-02-06 16:07:54,0.860736842105263,0.2421052631578947,44.5001,11.767176,4.044319550026013,26886532.0,0.9810526315789474,0.983157894736842,0.7452631578947368,187631353856.0
XPO,2026-02-06 16:07:54,0.8514736842105264,0.8357894736842105,179.38,5.7540445,1.3929072214415965,1367137.0,0.8694736842105263,0.8084210526315789,0.9031578947368422,21124161536.0
ZBRA,2026-02-06 16:07:54,0.7964210526315789,0.9347368421052632,245.38,5.2410364,1.023775187153198,646262.0,0.8315789473684211,0.6463157894736842,0.9284210526315788,12476383232.0
ZWS,2026-02-06 16:07:54,0.8582105263157894,0.7431578947368421,51.75,9.965998,1.588110906368632,856903.0,0.9705263157894736,0.8421052631578947,0.7473684210526316,8670842880.0
AAOI,2026-02-06 17:04:18,0.8738281250000001,0.6875,44.9704,13.647718,1.7375308106916068,5223836.0,0.9765625,0.890625,0.7578125,3070574080.0
AMD,2026-02-06 17:04:18,0.555859375,0.6015625,193.45,-3.3668041,0.5138207654643007,40106534.0,0.4375,0.5234375,0.796875,314944651264.0
AMZN,2026-02-06 17:04:18,0.5625,0.625,222.3475,-4.5677934,0.5776048951820901,40764980.0,0.3828125,0.5546875,0.859375,2376942747648.0
APD,2026-02-06 17:04:18,0.7996093750000001,0.953125,269.07,5.1054716,0.7207226217935893,1644401.0,0.8671875,0.640625,0.8828125,59892764672.0
ARM,2026-02-06 17:04:18,0.763671875,0.796875,107.58,2.5548143,1.548462880532642,5150478.0,0.7265625,0.875,0.6171875,114142232576.0
ASGN,2026-02-06 17:04:18,0.6570312500000001,0.9140625,51.43,3.605965,0.5147834448553468,553254.0,0.78125,0.53125,0.53125,2252634112.0
AVGO,2026-02-06 17:04:18,0.64140625,0.7109375,314.09,1.9607235,0.4646379312393227,30553713.0,0.703125,0.484375,0.7734375,1489186586624.0
AXL,2026-02-06 17:04:18,0.765625,0.484375,9.0,9.48905,2.05103285140002,4114193.0,0.953125,0.921875,0.3046875,2121012480.0
BEP,2026-02-06 17:04:18,0.7785156249999998,0.8671875,29.98,5.340831,1.1982913540610949,735085.0,0.875,0.8203125,0.4921875,19347922944.0
BEPC,2026-02-06 17:04:18,0.809765625,0.8515625,41.7125,6.0846944,1.252627732701112,1064606.0,0.890625,0.8359375,0.6015625,7497695232.0
BMY,2026-02-06 17:04:18,0.56484375,0.578125,58.82,2.0648944,0.4666004796955677,14377452.0,0.7109375,0.4921875,0.4296875,119742996480.0
BSX,2026-02-06 17:04:18,0.6328125,0.6796875,76.995,2.1289341,0.6483263685198627,11631563.0,0.71875,0.609375,0.5,114185109504.0
CACC,2026-02-06 17:04:18,0.917578125,1.0,491.3,8.877759,1.227022820822364,137506.0,0.9453125,0.828125,0.984375,5521063424.0
CADE,2026-02-06 17:04:18,0.6671874999999999,0.71875,42.11,-1.6581,20.21140808624713,3973883.0,0.53125,1.0,0.296875,7845388288.0
CFLT,2026-02-06 17:04:18,0.5855468749999999,0.4921875,30.425,0.31321898,1.4977179569613124,13225868.0,0.6328125,0.859375,0.0703125,10797480960.0
CHTR,2026-02-06 17:04:18,0.915625,0.921875,204.69,6.876565,2.271330969981501,1899562.0,0.90625,0.9375,0.890625,27958810624.0
CIVI,2026-02-06 17:04:18,0.6578125,0.7578125,27.38,-1.36888,12.218004377505784,1830266.0,0.5625,0.984375,0.203125,2336025856.0
CL,2026-02-06 17:04:18,0.77421875,0.734375,88.7,4.2303157,1.1127061350142646,6730237.0,0.828125,0.78125,0.6875,71689183232.0
CMA,2026-02-06 17:04:18,0.7066406249999999,0.828125,88.67,-4.51217,4.308255227047625,2354484.0,0.3984375,0.96875,0.7265625,11348051968.0
COHR,2026-02-06 17:04:18,0.6246093749999999,0.859375,195.21,-7.4527025,1.1589175328483288,4786621.0,0.2109375,0.796875,0.9296875,30677958656.0
CRS,2026-02-06 17:04:18,0.72578125,0.984375,321.62,3.6146913,0.4828367672208197,859570.0,0.7890625,0.5078125,0.8671875,16032787456.0
DAY,2026-02-06 17:04:18,0.73515625,0.7890625,69.86,1.3639,8.291282169732654,3654017.0,0.6796875,0.9765625,0.3828125,11180042240.0
DECK,2026-02-06 17:04:18,0.929296875,0.8125,116.05,16.201061,1.8011334123507816,3217011.0,0.984375,0.8984375,0.9453125,17215248384.0
GOOG,2026-02-06 17:04:18,0.65234375,0.7421875,318.135,-4.561679,0.9266813883223064,23245121.0,0.390625,0.734375,0.921875,3840472776704.0
GOOGL,2026-02-06 17:04:18,0.630078125,0.703125,316.78,-4.8822994,0.8694946828933303,36111839.0,0.3671875,0.6875,0.953125,3836877996032.0
HIMS,2026-02-06 17:04:18,0.777734375,0.4296875,26.17,7.4743314,1.5333538944057354,17505572.0,0.921875,0.8671875,0.54296875,5957561344.0
HTH,2026-02-06 17:04:18,0.692578125,0.9296875,38.215,3.9298332,0.6851177314245488,342347.0,0.8203125,0.625,0.46875,2407612160.0
IBRX,2026-02-06 17:04:18,0.5953124999999999,0.125,6.38,7.952627,0.6406500212840297,24802634.0,0.9296875,0.6015625,0.234375,6284078080.0
LBRDA,2026-02-06 17:04:18,0.8726562499999999,0.9765625,47.66,6.9809217,2.2334959084137704,147009.0,0.9140625,0.9296875,0.6484375,6875580416.0
LBRDK,2026-02-06 17:04:18,0.83359375,0.8359375,47.64,6.864059,1.6375480735922714,1241326.0,0.8984375,0.8828125,0.6328125,6835843584.0
LITE,2026-02-06 17:04:18,0.8546875,0.90625,399.935,4.8487296,1.1117133658225336,4607685.0,0.8515625,0.7734375,0.9765625,28360427520.0
MOD,2026-02-06 17:04:18,0.85546875,0.9375,185.82,5.089922,1.2553296948616997,1281124.0,0.859375,0.84375,0.828125,9783157760.0
MOG-A,2026-02-06 17:04:18,0.8316406249999999,0.9921875,304.5,5.9019933,0.7740519468171085,189309.0,0.8828125,0.65625,0.96875,10193233920.0
MSFT,2026-02-06 17:04:18,0.61640625,0.75,401.25,-3.1241705,0.6148404112434248,28560408.0,0.453125,0.59375,0.875,2982241632256.0
MU,2026-02-06 17:04:18,0.59140625,0.7265625,370.0263,-2.537454,0.4957633340754915,31659919.0,0.484375,0.515625,0.84375,416468041728.0
NIO,2026-02-06 17:04:18,0.5792968749999999,0.046875,4.61,3.8288305,1.0560053213428746,47560927.0,0.8046875,0.765625,0.125,11657119744.0
PCH,2026-02-06 17:04:18,0.6574218749999999,0.8984375,41.73,0.0,16.844637487046995,788427.0,0.625,0.9921875,0.0078125,3230610432.0
PHYS,2026-02-06 17:04:18,0.570703125,0.6171875,36.175,-2.5979273,0.9720438145830692,6886383.0,0.4765625,0.75,0.3984375,17377435648.0
QCOM,2026-02-06 17:04:18,0.58203125,0.765625,134.435,-9.708511,1.286001678649754,8976262.0,0.0703125,0.8515625,0.9140625,143979888640.0
RHI,2026-02-06 17:04:18,0.91953125,0.7734375,34.18,26.241917,2.3335844656152616,2248483.0,0.9921875,0.9453125,0.8203125,3477427456.0
SAN,2026-02-06 17:04:18,0.591015625,0.5,12.315,-0.9251868,2.011078693825189,4889024.0,0.578125,0.9140625,0.09375,182400204800.0
SIRI,2026-02-06 17:04:18,0.85390625,0.640625,22.911,10.520983,2.5381391954860035,4068767.0,0.96875,0.953125,0.5859375,7715060224.0
SNDK,2026-02-06 17:04:18,0.93125,0.875,584.945,8.463753,1.9382964869514727,13393581.0,0.9375,0.90625,0.9921875,85725552640.0
SYK,2026-02-06 17:04:18,0.809765625,0.96875,367.49,3.740402,0.8934551458176755,1785586.0,0.796875,0.7265625,0.8984375,140536856576.0
T,2026-02-06 17:04:18,0.603125,0.2890625,25.97,3.424925,0.8742211347185648,44246901.0,0.7578125,0.6953125,0.328125,184113004544.0
TCGL,2026-02-06 17:04:18,0.8921875,0.9609375,206.5,99.82582,0.884146974562095,1040180.0,1.0,0.703125,1.0,4219311360.0
TMUS,2026-02-06 17:04:18,0.7660156249999999,0.8203125,195.71,3.3970878,0.999174459160816,5321360.0,0.75,0.7578125,0.78125,220255764480.0
TSLA,2026-02-06 17:04:18,0.774609375,0.65625,432.91,3.9226034,0.7822188245646379,74409434.0,0.8125,0.6640625,0.9609375,1624465342464.0
TTMI,2026-02-06 17:04:18,0.7125,0.84375,99.885,3.5292275,0.6854846659364732,2556400.0,0.7734375,0.6328125,0.6796875,10321189888.0
VZ,2026-02-06 17:04:18,0.85625,0.4453125,43.83,10.084147,3.0076821733647168,26886532.0,0.9609375,0.9609375,0.6953125,184805933056.0
ALAB,2026-02-06 17:58:23,0.8067258883248731,0.7385786802030457,167.955,17.599072,0.6683200910067243,5313014.0,0.9619289340101524,0.583756345177665,0.9593908629441624,28368207872.0
ALGT,2026-02-06 17:58:23,0.859010152284264,0.9263959390862944,113.0,13.659226,0.934391126115264,414700.0,0.9060913705583756,0.7817258883248731,0.8781725888324873,2069434112.0
AMD,2026-02-06 17:58:23,0.7373096446700508,0.4441624365482233,208.2454,8.179433,0.8874144446696496,40042508.0,0.7157360406091371,0.7461928934010152,0.9060913705583756,339525566464.0
AN,2026-02-06 17:58:23,0.7937817258883249,0.9568527918781726,218.2,6.9502954,1.499249775451822,385218.0,0.5634517766497462,0.9263959390862944,0.883248730964467,7958228480.0
APLD,2026-02-06 17:58:23,0.7951776649746193,0.1979695431472081,34.61,24.29521,0.962342521381604,31559840.0,0.9923857868020304,0.7893401015228426,0.7588832487309645,9676465152.0
APP,2026-02-06 17:58:23,0.7804568527918783,0.8451776649746193,407.88,8.701328,0.7992749007074883,4820857.0,0.7563451776649747,0.6751269035532995,0.9746192893401016,137965371392.0
ARM,2026-02-06 17:58:23,0.8503807106598983,0.6903553299492385,121.66,9.722228,1.5708752677013622,5442632.0,0.817258883248731,0.9365482233502538,0.8375634517766497,129202749440.0
ARW,2026-02-06 17:58:23,0.8610406091370558,0.931472081218274,153.04,8.462074,2.8304977586904143,526701.0,0.7411167512690355,0.967005076142132,0.850253807106599,7883297792.0
ATR,2026-02-06 17:58:23,0.7255076142131979,0.9187817258883249,132.93,7.2188973,0.8870500962486502,532475.0,0.6040609137055838,0.7436548223350253,0.8096446700507615,8757496832.0
BBIO,2026-02-06 17:58:23,0.758248730964467,0.7208121827411168,69.21,8.598775,1.005536529179327,2392293.0,0.751269035532995,0.8045685279187818,0.7081218274111675,13262503936.0
BELFA,2026-02-06 17:58:23,0.7439086294416244,0.9974619289340102,204.98,7.617995,0.7968638795141998,43557.0,0.6598984771573604,0.6700507614213198,0.8934010152284264,2868708864.0
BILL,2026-02-06 17:58:23,0.925253807106599,0.6548223350253807,47.53,33.21188,3.292701287139028,2639575.0,0.9974619289340102,0.9746192893401016,0.8477157360406091,4771006464.0
COHR,2026-02-06 17:58:23,0.7949238578680202,0.799492385786802,229.5,9.682658,0.8204433766245618,4821454.0,0.8147208121827412,0.6928934010152284,0.9365482233502538,43027087360.0
COIN,2026-02-06 17:58:23,0.85748730964467,0.6345177664974619,162.87,11.4631815,1.2694519120265644,9642047.0,0.8705583756345178,0.8730964467005076,0.9187817258883249,43919130624.0
CRCL,2026-02-06 17:58:23,0.7398477157360406,0.4035532994923858,56.62,12.72148,0.8010568818091839,13993050.0,0.8934010152284264,0.6802030456852792,0.7436548223350253,14406257664.0
CRDO,2026-02-06 17:58:23,0.7983502538071066,0.6522842639593909,112.1,14.320686,0.8005688082319539,6393719.0,0.9137055837563453,0.6776649746192893,0.8807106598984772,20248815616.0
CRWV,2026-02-06 17:58:23,0.7874365482233503,0.3604060913705584,89.85,20.361685,0.7408820732143557,30619159.0,0.9796954314720812,0.6522842639593909,0.901015228426396,46834606080.0
DAVE,2026-02-06 17:58:23,0.8901015228426395,0.9467005076142132,180.945,16.049904,0.9454639763473208,481975.0,0.9416243654822336,0.7842639593908629,0.9568527918781726,2443496192.0
EHC,2026-02-06 17:58:23,0.8261421319796954,0.8629441624365483,108.56,9.039775,1.293365457866558,1033063.0,0.7741116751269036,0.8756345177664975,0.8121827411167513,10934578176.0
ENS,2026-02-06 17:58:23,0.766497461928934,0.9441624365482234,172.784,8.45091,0.8014940375749845,495436.0,0.7385786802030457,0.682741116751269,0.8730964467005076,6377308160.0
EXPO,2026-02-06 17:58:23,0.8181472081218274,0.9086294416243654,80.55,13.723001,0.8275731600381426,391163.0,0.9086294416243654,0.6979695431472082,0.8248730964467005,4067866624.0
FLS,2026-02-06 17:58:23,0.7714467005076142,0.8299492385786802,85.38,8.10331,1.107852725553713,1290380.0,0.7081218274111675,0.8324873096446701,0.7461928934010152,11166187520.0
FN,2026-02-06 17:58:23,0.8653553299492385,0.9695431472081218,504.97,14.065956,0.856460163471087,654550.0,0.9111675126903552,0.7157360406091371,0.9949238578680204,18091665408.0
FORM,2026-02-06 17:58:23,0.7771573604060913,0.8401015228426396,91.32,8.886924,0.9031397453100792,1137226.0,0.766497461928934,0.7614213197969543,0.7918781725888325,7078861312.0
GLXY,2026-02-06 17:58:23,0.7818527918781726,0.3375634517766497,20.15,19.655579,1.066023669196352,7687122.0,0.9746192893401016,0.8248730964467005,0.5913705583756346,7880744960.0
HOOD,2026-02-06 17:58:23,0.8456852791878171,0.3730964467005076,83.46,14.832139,1.423606295020041,26548732.0,0.9187817258883249,0.9137055837563453,0.8350253807106599,75046305792.0
IONQ,2026-02-06 17:58:23,0.7511421319796955,0.2741116751269035,34.973,14.929343,0.908735426060067,21061995.0,0.9213197969543148,0.766497461928934,0.6649746192893401,12567922688.0
IREN,2026-02-06 17:58:23,0.7370558375634517,0.2005076142131979,43.5199,9.373964,1.3851797550984202,39682880.0,0.7944162436548223,0.8959390862944162,0.6269035532994924,14289397760.0
KLAC,2026-02-06 17:58:23,0.7519035532994922,0.9796954314720812,1435.85,7.8750997,0.6963944222003374,1082434.0,0.6852791878172588,0.6116751269035533,1.0,188659679232.0
KN,2026-02-06 17:58:23,0.7565989847715735,0.7715736040609137,27.06,9.377525,1.1854524369881982,701932.0,0.7969543147208121,0.8527918781725888,0.5101522842639594,2324118528.0
LBTYB,2026-02-06 17:58:23,0.9543147208121828,1.0,19.01,58.021618,1441.8974358974358,1365.0,1.0,1.0,0.7715736040609137,6402169856.0
LITE,2026-02-06 17:58:23,0.7247461928934011,0.868020304568528,539.77,7.0080495,0.8149892908384375,4752006.0,0.5736040609137056,0.6878172588832487,0.9822335025380712,38539579392.0
LUMN,2026-02-06 17:58:23,0.7258883248730963,0.1218274111675127,7.73,24.077047,1.059159577437678,14078870.0,0.9898477157360406,0.8223350253807107,0.3972081218274111,7932069376.0
MSTR,2026-02-06 17:58:23,0.9176395939086294,0.4746192893401015,133.0643,24.370785,1.5862213622262145,21441960.0,0.9949238578680204,0.9416243654822336,0.9619289340101524,38501441536.0
NBIS,2026-02-06 17:58:23,0.7720812182741117,0.449238578680203,85.9712,16.381746,0.728444837797471,16038745.0,0.9517766497461928,0.6370558375634517,0.8553299492385786,21648168960.0
NVST,2026-02-06 17:58:23,0.8516497461928934,0.5710659898477157,28.7,16.147316,2.340043532164202,2393173.0,0.9467005076142132,0.9543147208121828,0.6459390862944162,4769415680.0
OTEX,2026-02-06 17:58:23,0.7279187817258883,0.6573604060913706,24.6225,8.0408,1.493204704564958,1364547.0,0.7055837563451777,0.9238578680203046,0.4593908629441624,6283852800.0
PAHC,2026-02-06 17:58:23,0.7348984771573605,0.8959390862944162,53.69,7.3799977,1.2204863504131511,275686.0,0.6218274111675127,0.868020304568528,0.6192893401015228,2176308736.0
PIPR,2026-02-06 17:58:23,0.8856598984771573,0.9949238578680204,364.3,9.851336,1.204279955331332,126263.0,0.8274111675126904,0.8604060913705583,0.9771573604060914,6060609536.0
POST,2026-02-06 17:58:23,0.8560913705583755,0.8756345177664975,114.045,9.228038,1.5613975396327524,846459.0,0.7918781725888325,0.934010152284264,0.8223350253807107,5947994112.0
POWL,2026-02-06 17:58:23,0.7672588832487309,0.9898477157360406,582.68,8.142015,0.7214567006192896,255454.0,0.7131979695431472,0.631979695431472,0.9873096446700508,7075065344.0
RBLX,2026-02-06 17:58:23,0.8486040609137055,0.4949238578680203,67.7599,11.870404,2.3660964864128453,9773459.0,0.8781725888324873,0.9568527918781726,0.7842639593908629,47562403840.0
RGA,2026-02-06 17:58:23,0.8855329949238578,0.9543147208121828,226.7,10.053881,1.3450267614306337,401137.0,0.8350253807106599,0.8857868020304569,0.9390862944162436,14983453696.0
ROIV,2026-02-06 17:58:23,0.8406091370558375,0.3934010152284264,25.0387,18.442293,2.1213688234786856,6957800.0,0.9720812182741116,0.9517766497461928,0.6395939086294417,17414205440.0
SNOW,2026-02-06 17:58:23,0.7791878172588832,0.7461928934010152,168.99,7.836129,1.1570141153246725,5186349.0,0.6776649746192893,0.8451776649746193,0.8578680203045685,57828380672.0
SYM,2026-02-06 17:58:23,0.7909898477157359,0.682741116751269,60.68,12.83005,0.87134792445508,2803577.0,0.8959390862944162,0.7309644670050761,0.766497461928934,36546093056.0
TER,2026-02-06 17:58:23,0.7520304568527919,0.850253807106599,296.0,9.17272,0.6644434169248361,3274336.0,0.7893401015228426,0.5710659898477157,0.9543147208121828,47085764608.0
TSEM,2026-02-06 17:58:23,0.7644670050761422,0.8375634517766497,140.815,9.091261,0.8051777056669247,1821270.0,0.7766497461928934,0.6852791878172588,0.8451776649746193,15834328064.0
UAL,2026-02-06 17:58:23,0.7513959390862944,0.6878172588832487,115.19,8.577629,0.8725406723625585,5261804.0,0.7461928934010152,0.7385786802030457,0.8147208121827412,37291380736.0
XPO,2026-02-06 17:58:23,0.7864213197969543,0.8730964467005076,198.885,7.146321,1.422979764353746,1539511.0,0.5888324873096447,0.9111675126903552,0.8705583756345178,23345969152.0
ACMR,2026-02-06 19:03:22,0.7305952380952381,0.8047619047619048,62.33,14.598276,0.7244024350846746,1389849.0,0.9166666666666666,0.4904761904761904,0.7880952380952381,4043749376.0
ALAB,2026-02-06 19:03:22,0.7991666666666667,0.7523809523809524,167.62,17.364506,0.7743619723192899,5313014.0,0.961904761904762,0.5595238095238095,0.9571428571428572,28311623680.0
ALGT,2026-02-06 19:03:22,0.8804761904761904,0.9261904761904762,115.03,15.701066,1.146886906197251,414700.0,0.930952380952381,0.7976190476190477,0.9142857142857144,2106610688.0
AN,2026-02-06 19:03:22,0.8019047619047619,0.9595238095238096,218.995,7.3399615,1.7269286481940096,385218.0,0.5833333333333334,0.9166666666666666,0.9047619047619048,7987224064.0
APLD,2026-02-06 19:03:22,0.7935714285714285,0.1952380952380952,34.865,25.210999,1.0913754315611233,31559840.0,0.9928571428571428,0.7738095238095238,0.7785714285714286,9747760128.0
APP,2026-02-06 19:03:22,0.775595238095238,0.85,408.23,8.790624,0.9271805822076864,4820857.0,0.75,0.6666666666666666,0.9738095238095238,138083762176.0
ARM,2026-02-06 19:03:22,0.869642857142857,0.7023809523809523,123.065,10.989363,1.7887852788871266,5442632.0,0.861904761904762,0.930952380952381,0.8595238095238096,130694856704.0
ARW,2026-02-06 19:03:22,0.9094047619047618,0.930952380952381,155.93,10.510266,3.326238226242213,526701.0,0.8428571428571429,0.9738095238095238,0.9023809523809524,8032165376.0
ASST,2026-02-06 19:03:22,0.7367857142857142,0.319047619047619,11.295,14.530517,1.4851134116840434,5005613.0,0.9142857142857144,0.8738095238095238,0.3952380952380952,2828105984.0
