symbol,date,HotScore,TrendScore,regularMarketPrice,regularMarketChangePercent,VolumeSpike,averageDailyVolume3Month,MomentumScore,VolumeScore,VolatilityScore,marketCap
CRWV,2026-02-09 14:56:20,0.5897540983606557,0.3934426229508196,94.55,5.1139593,0.1857692564307481,30770409.0,0.6885245901639344,0.4344262295081967,0.7868852459016393,49284497408.0
DAY,2026-02-09 14:56:20,0.5700819672131148,0.7131147540983607,69.86,1.3639,8.155395258177808,3714901.0,0.2377049180327868,1.0,0.3278688524590163,11180042240.0
DRD,2026-02-09 14:56:20,0.6610655737704918,0.8934426229508197,35.1325,6.4943857,0.2064198980322913,432686.0,0.8114754098360656,0.4754098360655737,0.6065573770491803,3039819776.0
DT,2026-02-09 14:56:20,0.7885245901639344,0.5737704918032787,35.915,6.5410914,0.6501602942125055,4247814.0,0.819672131147541,0.918032786885246,0.6147540983606558,10828597248.0
FUTU,2026-02-09 14:56:20,0.7,0.9098360655737704,156.84,3.53158,0.4574382358426909,1388629.0,0.4016393442622951,0.860655737704918,0.8360655737704918,21836441600.0
GLW,2026-02-09 14:56:20,0.7438524590163934,0.6967213114754098,128.32,5.0511713,0.367735081289287,7177145.0,0.680327868852459,0.7540983606557377,0.860655737704918,110016487424.0
HAFN,2026-02-09 14:56:20,0.5856557377049179,0.4836065573770491,6.505,4.3303924,0.4623540344644516,1154639.0,0.5737704918032787,0.8770491803278688,0.1475409836065573,3261196544.0
HOOD,2026-02-09 14:56:20,0.6118852459016393,0.4016393442622951,85.93,3.7560391,0.3779977382255896,26715308.0,0.4344262295081967,0.7868852459016393,0.7213114754098361,77267296256.0
IESC,2026-02-09 14:56:20,0.5938524590163934,0.9918032786885246,475.455,4.293889,0.1459247033839619,173288.0,0.5573770491803278,0.3032786885245901,0.9672131147540984,9474867200.0
IX,2026-02-09 14:56:20,0.5627049180327869,0.9590163934426228,33.58,4.0917654,0.2419804177696602,173014.0,0.5081967213114754,0.5819672131147541,0.4262295081967213,37132980224.0
KD,2026-02-09 14:56:20,0.5836065573770491,0.4508196721311475,10.9699,-53.30964,6.119327290540788,2239362.0,0.0081967213114754,0.9918032786885246,0.9426229508196722,2535626240.0
KR,2026-02-09 14:56:20,0.8385245901639343,0.6229508196721312,72.54,7.4644566,0.4932528053325071,6577919.0,0.8688524590163934,0.8852459016393442,0.8114754098360656,48070676480.0
LITE,2026-02-09 14:56:20,0.8790983606557377,0.9262295081967212,596.605,8.082572,0.3795172427813714,4771301.0,0.8852459016393442,0.7950819672131147,0.9918032786885246,42597597184.0
LUNR,2026-02-09 14:56:20,0.7463114754098361,0.319672131147541,19.3999,10.730022,0.3525429143261853,10023401.0,0.9754098360655736,0.7377049180327869,0.5737704918032787,2760815616.0
MBIN,2026-02-09 14:56:20,0.8217213114754098,0.9672131147540984,44.95,5.826849,0.7812555022126231,170386.0,0.7622950819672131,0.9344262295081968,0.6557377049180327,2062898176.0
NBIS,2026-02-09 14:56:20,0.6049180327868853,0.4918032786885246,90.58,5.203256,0.1883409764137661,16030622.0,0.7049180327868853,0.4426229508196721,0.7704918032786885,22808698880.0
NE,2026-02-09 14:56:20,0.5778688524590165,0.7540983606557377,40.64,3.674872,0.354715711626787,1735931.0,0.4180327868852459,0.7459016393442623,0.4754098360655737,6455530496.0
NTRA,2026-02-09 14:56:20,0.5512295081967213,0.9508196721311476,211.73,4.2799463,0.1349196619412867,1313263.0,0.5491803278688525,0.2295081967213114,0.918032786885246,29525561344.0
NVDA,2026-02-09 14:56:20,0.5413934426229509,0.2377049180327868,191.24,3.1443837,0.2877691357481766,181435903.0,0.319672131147541,0.6721311475409836,0.8524590163934426,4656120463360.0
NVO,2026-02-09 14:56:20,0.7131147540983607,0.3442622950819672,50.385,5.684319,0.391263922867563,21953721.0,0.7377049180327869,0.8032786885245902,0.6967213114754098,258598518784.0
NXST,2026-02-09 14:56:20,0.8922131147540983,0.9754098360655736,249.03,12.545756,0.3349342392117816,307326.0,0.9918032786885246,0.7213114754098361,0.9754098360655736,7552131584.0
ORCL,2026-02-09 14:56:20,0.8483606557377048,0.4754098360655737,155.305,8.741762,0.430666941901663,28305509.0,0.9262295081967212,0.8278688524590164,0.9344262295081968,446360682496.0
PSLV,2026-02-09 14:56:20,0.6270491803278688,0.2950819672131147,26.625,6.464228,0.2673972129113523,19193218.0,0.8032786885245902,0.6229508196721312,0.4918032786885246,16980686848.0
PWP,2026-02-09 14:56:20,0.7172131147540983,0.7868852459016393,25.25,8.555459,0.2384293812562603,920478.0,0.918032786885246,0.5737704918032787,0.5819672131147541,2276322304.0
QS,2026-02-09 14:56:20,0.644672131147541,0.1639344262295081,9.0399,6.728448,0.4341914308444399,17654365.0,0.8278688524590164,0.8360655737704918,0.2295081967213114,5435784192.0
RAL,2026-02-09 14:56:20,0.5627049180327869,0.7622950819672131,41.185,4.160345,0.233858036919691,1610306.0,0.5245901639344263,0.5655737704918032,0.5245901639344263,4645907968.0
RBLX,2026-02-09 14:56:20,0.8159836065573769,0.5409836065573771,72.805,9.662601,0.3198863953813204,10202050.0,0.9672131147540984,0.7131147540983607,0.8688524590163934,51103686656.0
STM,2026-02-09 14:56:20,0.8217213114754097,0.4590163934426229,32.34,8.396183,0.7501035193111212,6368377.0,0.9016393442622952,0.9262295081967212,0.680327868852459,29205702656.0
SYM,2026-02-09 14:56:20,0.6438524590163934,0.7459016393442623,63.3,5.959152,0.1790971791925065,2832345.0,0.7786885245901639,0.4262295081967213,0.7377049180327869,38124056576.0
TGNA,2026-02-09 14:56:20,0.8438524590163934,0.6885245901639344,20.745,8.754914,2.309741649008916,1362952.0,0.9344262295081968,0.9754098360655736,0.5327868852459017,3341123072.0
TSEM,2026-02-09 14:56:20,0.7504098360655738,0.8852459016393442,147.09,5.7897034,0.2701320814060141,1821831.0,0.7540983606557377,0.6311475409836066,0.8852459016393442,16539936768.0
U,2026-02-09 14:56:20,0.7155737704918033,0.360655737704918,26.94,7.373457,0.368701708258631,10670691.0,0.8524590163934426,0.7704918032786885,0.5573770491803278,11527971840.0
UI,2026-02-09 14:56:20,0.8450819672131148,1.0,668.395,7.415833,0.3069457708489275,116229.0,0.860655737704918,0.6967213114754098,1.0,40451796992.0
VAL,2026-02-09 14:56:20,0.971311475409836,0.8688524590163934,76.2,22.045591,3.902098270309168,1025559.0,1.0,0.9836065573770492,0.9508196721311476,5426465792.0
VNET,2026-02-09 14:56:20,0.6524590163934425,0.3688524590163934,11.8,5.3571463,0.5630092932409401,4501336.0,0.7213114754098361,0.9016393442622952,0.2377049180327868,3174505472.0
WGS,2026-02-09 14:56:20,0.6422131147540984,0.9426229508196722,89.275,5.977936,0.1502459949225247,571150.0,0.7868852459016393,0.319672131147541,0.8032786885245902,2580457216.0
WULF,2026-02-09 14:56:20,0.7614754098360657,0.1557377049180328,15.92,11.406579,0.4362805387822993,32756013.0,0.9836065573770492,0.8524590163934426,0.5163934426229508,6665415680.0
AAOI,2026-02-09 16:00:24,0.7304964539007092,0.524822695035461,47.2,6.546279,0.4798992359576882,5293555.0,0.8297872340425532,0.7304964539007093,0.6595744680851063,3222810880.0
AGI,2026-02-09 16:00:24,0.7157801418439715,0.5815602836879432,43.11,7.318901,0.3991225170725623,3206900.0,0.8794326241134752,0.6205673758865248,0.6631205673758865,18099052544.0
ALAB,2026-02-09 16:00:24,0.8792553191489361,0.7446808510638298,184.77,8.78422,0.6520519024588743,5327763.0,0.925531914893617,0.8368794326241135,0.9397163120567376,31208321024.0
APLD,2026-02-09 16:00:24,0.7813829787234043,0.226950354609929,39.11,11.902718,0.4994301181186045,31874149.0,0.9787234042553192,0.7695035460992907,0.7340425531914894,10934601728.0
APP,2026-02-09 16:00:24,0.9549645390070922,0.8368794326241135,458.555,12.7446375,0.8919858508150186,4817804.0,0.9893617021276596,0.9326241134751772,0.9929078014184396,155106197504.0
ASX,2026-02-09 16:00:24,0.7478723404255319,0.3581560283687943,22.4001,7.228824,0.8073406421681799,7300206.0,0.8687943262411347,0.9042553191489362,0.4574468085106383,48990015488.0
ATAT,2026-02-09 16:00:24,0.7865248226950354,0.7269503546099291,39.55,6.2499943,0.764957022637746,1199236.0,0.8191489361702128,0.8900709219858156,0.5780141843971631,5465254400.0
AUGO,2026-02-09 16:00:24,0.726418439716312,0.8333333333333334,69.9034,5.9302907,0.410686036006513,778137.0,0.7836879432624113,0.6382978723404256,0.7269503546099291,5839345664.0
AXL,2026-02-09 16:00:24,0.7719858156028369,0.3191489361702128,9.0,9.48905,2.05103285140002,4114193.0,0.946808510638298,0.975177304964539,0.3368794326241134,2121012480.0
BE,2026-02-09 16:00:24,0.7489361702127659,0.5531914893617021,153.635,7.414525,0.3642122471525387,13440218.0,0.8865248226950354,0.574468085106383,0.9113475177304964,43024785408.0
BLSH,2026-02-09 16:00:24,0.8618794326241135,0.599290780141844,30.44,10.89253,0.9053602396927568,2155426.0,0.9645390070921984,0.9397163120567376,0.6773049645390071,4586813440.0
CALX,2026-02-09 16:00:24,0.7796099290780143,0.7872340425531915,56.075,5.446337,0.7982677223818353,969706.0,0.7269503546099291,0.900709219858156,0.6560283687943262,3716453120.0
CIEN,2026-02-09 16:00:24,0.8296099290780141,0.8226950354609929,294.06,8.381244,0.4262506605339241,3525557.0,0.9148936170212766,0.6631205673758865,0.975177304964539,41478897664.0
CIFR,2026-02-09 16:00:24,0.7322695035460993,0.1241134751773049,16.55,12.355735,0.5006014224110459,34595485.0,0.9858156028368794,0.7730496453900709,0.5212765957446809,6538773504.0
COHR,2026-02-09 16:00:24,0.8384751773049645,0.7695035460992907,243.085,6.766082,0.5220095510314997,4798644.0,0.8439716312056738,0.7907801418439716,0.946808510638298,45574029312.0
CRDO,2026-02-09 16:00:24,0.8214539007092199,0.6347517730496454,121.225,8.819567,0.4700546809805022,6438619.0,0.9290780141843972,0.7198581560283688,0.9042553191489362,21897078784.0
CRWV,2026-02-09 16:00:24,0.7230496453900708,0.3652482269503546,96.905,7.7320757,0.3783023813560619,30770409.0,0.8971631205673759,0.5921985815602837,0.8262411347517731,50512048128.0
DT,2026-02-09 16:00:24,0.775886524822695,0.5106382978723404,35.73,5.9922886,1.2688841837236753,4247814.0,0.7978723404255319,0.9609929078014184,0.5460992907801419,10772817920.0
FORM,2026-02-09 16:00:24,0.774113475177305,0.8191489361702128,94.93,5.1389956,0.6605373754463002,1151411.0,0.6985815602836879,0.8475177304964538,0.7553191489361702,7358697984.0
GLW,2026-02-09 16:00:24,0.8365248226950354,0.624113475177305,129.785,6.2418137,0.8145038173256914,7177145.0,0.8156028368794326,0.9078014184397164,0.8546099290780141,111272517632.0
HOOD,2026-02-09 16:00:24,0.7634751773049646,0.375886524822695,87.69,5.8802257,0.6802398085771648,26715308.0,0.776595744680851,0.8617021276595744,0.7624113475177305,78849875968.0
IESC,2026-02-09 16:00:24,0.774645390070922,0.99645390070922,489.52,7.379132,0.3238597017681547,173288.0,0.8829787234042553,0.4822695035460992,0.9858156028368794,9755154432.0
IREN,2026-02-09 16:00:24,0.7290780141843971,0.2198581560283688,44.875,7.27946,0.4929785898360636,40095863.0,0.875886524822695,0.7553191489361702,0.6808510638297872,14887692288.0
KR,2026-02-09 16:00:24,0.823404255319149,0.5460992907801419,71.7451,6.28904,0.9307223150665128,6577919.0,0.8262411347517731,0.946808510638298,0.7411347517730497,47543914496.0
LASR,2026-02-09 16:00:24,0.7636524822695036,0.7907801418439716,54.08,5.790303,0.543217027693995,875280.0,0.7659574468085106,0.8049645390070922,0.6737588652482269,2961598208.0
LITE,2026-02-09 16:00:24,0.8820921985815604,0.8723404255319149,591.116,7.0881786,0.6565226130147731,4771301.0,0.8652482269503546,0.8404255319148937,0.9893617021276596,42205683712.0
LLYVA,2026-02-09 16:00:24,0.7209219858156029,0.946808510638298,83.45,4.299456,0.5328093462826206,210565.0,0.5886524822695035,0.8014184397163121,0.6985815602836879,7839128064.0
LUNR,2026-02-09 16:00:24,0.7969858156028369,0.3085106382978723,20.0891,14.663809,0.6584699145529547,10023401.0,0.99645390070922,0.8439716312056738,0.6099290780141844,2858896128.0
MBIN,2026-02-09 16:00:24,0.8661347517730495,0.9290780141843972,45.44,6.967983,2.0261171692509947,170386.0,0.8546099290780141,0.9716312056737588,0.6702127659574468,2085385728.0
NBIS,2026-02-09 16:00:24,0.7402482269503545,0.4539007092198581,93.1982,8.244133,0.3901537320261185,16030622.0,0.9078014184397164,0.599290780141844,0.8368794326241135,23467978752.0
NXST,2026-02-09 16:00:24,0.971808510638298,0.9716312056737588,247.64,11.917564,1.2450329617409526,307326.0,0.9822695035460992,0.9574468085106383,0.9787234042553192,7509978112.0
ORCL,2026-02-09 16:00:24,0.8826241134751773,0.4397163120567376,156.395,9.504969,0.820288516980917,28305509.0,0.950354609929078,0.9148936170212766,0.9290780141843972,449493467136.0
PSLV,2026-02-09 16:00:24,0.7414893617021275,0.25177304964539,27.025,8.447028,0.5507642334912259,19193218.0,0.9219858156028368,0.8085106382978723,0.5531914893617021,17235795968.0
PWP,2026-02-09 16:00:24,0.851595744680851,0.6914893617021277,25.835,11.070502,0.8192928022179781,920478.0,0.9716312056737588,0.9113475177304964,0.6170212765957447,2329060608.0
QS,2026-02-09 16:00:24,0.7184397163120567,0.1453900709219858,9.245,9.149936,0.759065590860957,17654365.0,0.9361702127659576,0.8865248226950354,0.3297872340425531,5559112704.0
RBLX,2026-02-09 16:00:24,0.8562056737588651,0.4822695035460992,73.13,10.102377,0.7495266147489965,10202050.0,0.9574468085106383,0.8829787234042553,0.8191489361702128,51331809280.0
SNEX,2026-02-09 16:00:24,0.7946808510638297,0.9397163120567376,126.65,5.068857,0.66286855821914,359916.0,0.6950354609929078,0.851063829787234,0.7978723404255319,6644478976.0
STM,2026-02-09 16:00:24,0.8370567375886525,0.4290780141843971,32.617,9.269682,1.3627260132369676,6368377.0,0.9397163120567376,0.9645390070921984,0.6382978723404256,29455857664.0
TER,2026-02-09 16:00:24,0.7831560283687943,0.8404255319148937,314.34,4.7415986,0.6054493112994446,3297224.0,0.6418439716312057,0.8226950354609929,0.9326241134751772,50003173376.0
TGNA,2026-02-09 16:00:24,0.8216312056737588,0.6063829787234043,20.68,8.442583,3.265535396697756,1362952.0,0.9184397163120568,0.9822695035460992,0.4787234042553192,3330654464.0
TSEM,2026-02-09 16:00:24,0.8402482269503546,0.8120567375886525,147.545,6.1169486,0.6909268752150995,1821831.0,0.8049645390070922,0.8652482269503546,0.8723404255319149,16591100928.0
TTWO,2026-02-09 16:00:24,0.7356382978723405,0.8617021276595744,203.255,3.9189165,0.6648152847244018,1797036.0,0.5106382978723404,0.8546099290780141,0.8581560283687943,37637836800.0
U,2026-02-09 16:00:24,0.8145390070921986,0.3404255319148936,27.68,10.234964,0.834357118953215,10670691.0,0.9609929078014184,0.9184397163120568,0.6134751773049646,11844627456.0
UI,2026-02-09 16:00:24,0.9193262411347516,1.0,692.5,11.275365,0.5221072193686601,116229.0,0.975177304964539,0.7943262411347518,1.0,41910648832.0
VAL,2026-02-09 16:00:24,0.9702127659574468,0.8049645390070922,79.18,26.870693,6.534477294821653,1025559.0,1.0,0.9929078014184396,0.9609929078014184,5638682112.0
VRNS,2026-02-09 16:00:24,0.7686170212765958,0.5283687943262412,24.76,9.315676,0.5194084027027654,2715293.0,0.9432624113475178,0.7836879432624113,0.5567375886524822,2919137536.0
VRT,2026-02-09 16:00:24,0.7907801418439716,0.7340425531914894,206.89,5.782799,0.4978963310784829,6150445.0,0.7624113475177305,0.7624113475177305,0.9184397163120568,79101968384.0
WGS,2026-02-09 16:00:24,0.7978723404255319,0.8829787234042553,90.69,7.5928354,0.4365158014532084,571150.0,0.8900709219858156,0.6773049645390071,0.8049645390070922,2621357312.0
WULF,2026-02-09 16:00:24,0.7921985815602837,0.1347517730496454,16.3,14.065775,0.860982317964033,32756013.0,0.9929078014184396,0.9219858156028368,0.5425531914893617,6824514560.0
XMTR,2026-02-09 16:00:24,0.8609929078014185,0.8475177304964538,72.64,10.010602,0.5258258584911976,717072.0,0.953900709219858,0.7978723404255319,0.8156028368794326,3722629632.0
AAOI,2026-02-09 17:09:49,0.8119822485207101,0.5384615384615384,48.64,9.79684,0.7120232055773483,5293555.0,0.9497041420118344,0.7869822485207101,0.7514792899408284,3321133824.0
AGI,2026-02-09 17:09:49,0.7485207100591716,0.5887573964497042,43.095,7.2815614,0.6386734852973276,3206900.0,0.863905325443787,0.727810650887574,0.6627218934911243,18092754944.0
ALAB,2026-02-09 17:09:49,0.8779585798816567,0.7366863905325444,184.66,8.719457,0.8050900537430062,5327763.0,0.9289940828402368,0.8313609467455622,0.940828402366864,31189741568.0
APLD,2026-02-09 17:09:49,0.7760355029585799,0.2218934911242603,38.8,11.025195,0.6795848886820476,31874149.0,0.9644970414201184,0.7751479289940828,0.7248520710059172,10847929344.0
APP,2026-02-09 17:09:49,0.9587278106508876,0.8372781065088757,466.2,14.626292,1.251128522455459,4817804.0,0.9940828402366864,0.9378698224852072,0.9940828402366864,157692116992.0
ASX,2026-02-09 17:09:49,0.7526627218934911,0.3491124260355029,22.47,7.563428,1.0405725537060186,7300206.0,0.8757396449704142,0.8994082840236687,0.4822485207100592,49142886400.0
ATAT,2026-02-09 17:09:49,0.7646449704142012,0.7248520710059172,39.4,5.8570666,0.980171542548756,1199236.0,0.7692307692307693,0.878698224852071,0.5769230769230769,5444526592.0
AUGO,2026-02-09 17:09:49,0.8396449704142012,0.8313609467455622,71.375,8.160332,0.7543890086193048,778137.0,0.8994082840236687,0.8106508875739645,0.7899408284023669,5962275328.0
AXL,2026-02-09 17:09:49,0.7677514792899408,0.3136094674556213,9.0,9.48905,2.05103285140002,4114193.0,0.940828402366864,0.970414201183432,0.3372781065088757,2121012480.0
BE,2026-02-09 17:09:49,0.7445266272189348,0.5650887573964497,154.17,7.7883034,0.4798738383558957,13440218.0,0.8816568047337278,0.5650887573964497,0.908284023668639,43174608896.0
BLSH,2026-02-09 17:09:49,0.8704142011834319,0.606508875739645,30.875,12.477229,1.1657110937698627,2155426.0,0.9881656804733728,0.9230769230769232,0.7041420118343196,4652360704.0
CALX,2026-02-09 17:09:49,0.812869822485207,0.7899408284023669,56.285,5.83866,1.2736932637314815,969706.0,0.7633136094674556,0.9497041420118344,0.6715976331360947,3730371328.0
CIEN,2026-02-09 17:09:49,0.8522189349112426,0.8254437869822485,294.605,8.582119,0.6163865738094718,3525557.0,0.9260355029585798,0.7100591715976331,0.985207100591716,41555775488.0
COHR,2026-02-09 17:09:49,0.8618343195266271,0.772189349112426,245.9,8.0024605,0.7299245370150401,4798644.0,0.8964497041420119,0.7958579881656804,0.9615384615384616,46101786624.0
CRDO,2026-02-09 17:09:49,0.8488165680473373,0.6420118343195266,123.695,11.036802,0.6554285942373668,6438619.0,0.9674556213017752,0.7485207100591716,0.9201183431952664,22343239680.0
DJTWW,2026-02-09 17:09:49,0.7911242603550295,1.0,6.43,6.810629,inf,0.0,0.8461538461538461,1.0,0.2248520710059171,2053321984.0
DT,2026-02-09 17:09:49,0.826923076923077,0.5088757396449705,36.37,7.890834,1.7187195578714134,4247814.0,0.8905325443786982,0.9674556213017752,0.628698224852071,10965781504.0
FORM,2026-02-09 17:09:49,0.8340236686390531,0.8224852071005917,95.99,6.312988,0.9481470995152904,1151411.0,0.8165680473372781,0.8698224852071006,0.8076923076923077,7440865792.0
FROG,2026-02-09 17:09:49,0.7594674556213018,0.6715976331360947,51.255,6.803499,0.6469295660853783,2044711.0,0.8431952662721893,0.742603550295858,0.6863905325443787,6064124416.0
GLW,2026-02-09 17:09:49,0.8226331360946745,0.6272189349112426,129.399,5.9258337,1.1270225138268768,7177145.0,0.772189349112426,0.9171597633136096,0.8431952662721893,110941577216.0
HOOD,2026-02-09 17:09:49,0.7784023668639053,0.3698224852071006,88.06,6.326971,0.8619415505147835,26715308.0,0.8195266272189349,0.849112426035503,0.7869822485207101,79182569472.0
HTFL,2026-02-09 17:09:49,0.8215976331360947,0.7041420118343196,29.79,7.3900547,1.6190972747015988,985837.0,0.8698224852071006,0.9585798816568049,0.5562130177514792,2536878336.0
IESC,2026-02-09 17:09:49,0.8329881656804734,0.9940828402366864,490.72,7.6423607,0.5673272240432113,173288.0,0.878698224852071,0.650887573964497,0.9911242603550297,9779067904.0
KR,2026-02-09 17:09:49,0.7381656804733728,0.5591715976331361,70.7013,4.742669,1.215593259813628,6577919.0,0.6272189349112426,0.9349112426035504,0.6775147928994083,46852210688.0
LASR,2026-02-09 17:09:49,0.800887573964497,0.7928994082840237,54.505,6.621679,0.7899083721780459,875280.0,0.834319526627219,0.8284023668639053,0.6982248520710059,2984872704.0
LITE,2026-02-09 17:09:49,0.7588757396449703,0.8668639053254438,574.93,4.155873,0.8528904380587181,4771301.0,0.5177514792899408,0.8431952662721893,0.9792899408284024,41050001408.0
LUNR,2026-02-09 17:09:49,0.7822485207100592,0.301775147928994,19.675,12.300221,0.8200670610703892,10023401.0,0.985207100591716,0.8372781065088757,0.5710059171597633,2799965184.0
MBIN,2026-02-09 17:09:49,0.873076923076923,0.9319526627218936,45.58,7.297558,3.266412733440541,170386.0,0.8668639053254438,0.9792899408284024,0.6686390532544378,2091810816.0
NE,2026-02-09 17:09:49,0.7613905325443786,0.6627218934911243,41.4,5.6122465,1.0838512590650204,1735931.0,0.7485207100591716,0.9053254437869822,0.5813609467455622,6576254464.0
NVT,2026-02-09 17:09:49,0.741568047337278,0.7810650887573964,118.1,4.8473,0.7260576406706845,2212188.0,0.6479289940828402,0.7928994082840237,0.7958579881656804,19056562176.0
NXST,2026-02-09 17:09:49,0.966863905325444,0.9733727810650888,244.55,10.521083,1.6719639731099871,307326.0,0.9585798816568049,0.9644970414201184,0.9822485207100592,7416270336.0
ORCL,2026-02-09 17:09:49,0.8840236686390532,0.4437869822485207,158.69,11.111885,1.0037572897911853,28305509.0,0.970414201183432,0.8875739644970414,0.9467455621301776,456089501696.0
PLTR,2026-02-09 17:09:49,0.7690828402366864,0.3609467455621302,145.245,6.876381,0.645887989243316,45396890.0,0.849112426035503,0.7396449704142012,0.8846153846153846,346182189056.0
PSLV,2026-02-09 17:09:49,0.7476331360946745,0.2455621301775148,27.12,8.828254,0.7500624960337553,19193218.0,0.9319526627218936,0.8017751479289941,0.5813609467455622,17296384000.0
PWP,2026-02-09 17:09:49,0.835207100591716,0.6804733727810651,25.42,9.286327,1.1721551194053523,920478.0,0.9378698224852072,0.9260355029585798,0.5739644970414202,2291648000.0
RBLX,2026-02-09 17:09:49,0.8562130177514793,0.4852071005917159,73.065,10.004523,0.9852115996294862,10202050.0,0.9526627218934912,0.8816568047337278,0.8284023668639053,51286188032.0
SIMO,2026-02-09 17:09:49,0.809319526627219,0.9230769230769232,134.7,5.185069,0.9741504860988636,549991.0,0.7011834319526628,0.8757396449704142,0.8254437869822485,4577600512.0
SKY,2026-02-09 17:09:49,0.7408284023668639,0.8698224852071006,87.98,5.251833,0.6273981546140845,726027.0,0.7100591715976331,0.7218934911242604,0.7633136094674556,4914412032.0
STM,2026-02-09 17:09:49,0.8433431952662722,0.4349112426035503,32.77,9.780605,1.6691438022591942,6368377.0,0.9467455621301776,0.9615384615384616,0.6597633136094675,29594028032.0
TGNA,2026-02-09 17:09:49,0.8233727810650888,0.6094674556213018,20.685,8.468798,3.902889463458728,1362952.0,0.9171597633136096,0.9822485207100592,0.4881656804733728,3331459584.0
TSEM,2026-02-09 17:09:49,0.856508875739645,0.8195266272189349,148.94,7.1202602,0.853968342837508,1821831.0,0.8579881656804734,0.8461538461538461,0.8905325443786982,16747966464.0
TTWO,2026-02-09 17:09:49,0.7532544378698224,0.8609467455621301,203.95,4.2742476,0.9626473815772194,1797036.0,0.5414201183431953,0.8727810650887574,0.8609467455621301,37766533120.0
U,2026-02-09 17:09:49,0.8091715976331362,0.3313609467455621,27.77,10.593389,1.0372943982728016,10670691.0,0.9615384615384616,0.8964497041420119,0.628698224852071,11883139072.0
UI,2026-02-09 17:09:49,0.931360946745562,0.9970414201183432,694.63,11.617629,0.7891490075626565,116229.0,0.9792899408284024,0.8254437869822485,1.0,42039558144.0
VAL,2026-02-09 17:09:49,0.9696745562130178,0.8106508875739645,80.345,28.737385,8.01602248139795,1025559.0,1.0,0.9911242603550297,0.9585798816568049,5721646080.0
VRNS,2026-02-09 17:09:49,0.8131656804733729,0.5355029585798816,24.75,9.271524,1.111417073590217,2715293.0,0.9349112426035504,0.9142011834319528,0.5621301775147929,2917958400.0
VRT,2026-02-09 17:09:49,0.7892011834319526,0.7307692307692307,207.2,5.9413004,0.6515265155610691,6150445.0,0.7781065088757396,0.7455621301775148,0.9142011834319528,79220498432.0
WGS,2026-02-09 17:09:49,0.8063609467455621,0.8846153846153846,91.22,8.221616,0.587968134465552,571150.0,0.9023668639053254,0.6686390532544378,0.8402366863905325,2636676608.0
WULF,2026-02-09 17:09:49,0.8068047337278106,0.1213017751479289,16.59,16.100807,1.205233127731388,32756013.0,0.9970414201183432,0.9319526627218936,0.5976331360946746,6945932800.0
XMTR,2026-02-09 17:09:49,0.8965976331360948,0.8431952662721893,73.45,11.237314,0.9188798335453064,717072.0,0.9733727810650888,0.863905325443787,0.8461538461538461,3764140288.0
