symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
BBAI,6.755,10.737709,50802103.0,119282300.0,2948903680.0,0.4258980837894641,0.95260663507109,0.6966824644549763,0.3412322274881517,0.0189573459715639,0.64739336492891,0.3674993217074156,1.204505607391304
RGC,17.38,33.589535,324792.0,180766.0,8594216960.0,1.79675381432349,1.0,0.957345971563981,0.8009478672985783,0.8720379146919431,0.9324644549763031,0.7712488673488125,1.070748159019872
ASTS,70.14,14.159444,11426677.0,12864350.0,25769527296.0,0.888243634540416,0.981042654028436,0.909952606635071,0.90521327014218,0.4881516587677725,0.8917061611374406,0.7326569136127326,1.0543958681747472
BAH,89.015,7.9100513,1214817.0,2108887.0,10970981376.0,0.5760465117381822,0.9004739336492891,0.8436018957345972,0.8672985781990521,0.7914691943127962,0.8630331753554502,0.7731435831144858,0.9896491223091699
OKLO,106.925,10.699873,8021788.0,19606149.0,16706718720.0,0.4091465386700876,0.9478672985781992,0.6824644549763034,0.919431279620853,0.4928909952606635,0.8037914691943128,0.6839410262855059,0.9895132617688458
SAIC,104.21,19.056324,1360019.0,525161.0,4884614144.0,2.589718200704165,0.990521327014218,0.981042654028436,0.957345971563981,0.919431279620853,0.9734597156398104,0.9694124036537028,0.988817365660146
SMR,22.265,10.551143,18045540.0,22751104.0,6297509888.0,0.7931720588152558,0.943127962085308,0.90521327014218,0.6350710900473934,0.2843601895734597,0.8023696682464454,0.6841530317558815,0.9875811745641621
IDYA,36.3,5.707627,683601.0,1195984.0,3182290432.0,0.5715803890353048,0.8009478672985783,0.8293838862559242,0.6066350710900474,0.7488151658767772,0.766824644549763,0.6396053981181637,0.9828636768177774
SNDK,210.62,8.354764,7191620.0,10858290.0,30867030016.0,0.6623160737095805,0.909952606635071,0.8767772511848341,0.95260663507109,0.6966824644549763,0.8855450236966823,0.8239145089266486,0.9801735492753447
BAP,276.13,4.9285607,350438.0,305322.0,21915422720.0,1.147765310066094,0.7393364928909952,0.9289099526066352,0.943127962085308,0.976303317535545,0.8701421800947866,0.8045493759106197,0.9758347809706052
