symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
LRN,86.67,19.660358,3780294.0,1984150.0,3801331456.0,1.905246075145528,0.9959349593495936,0.9552845528455284,0.943089430894309,0.8455284552845529,0.9560975609756096,0.709087729252814,1.1522231608448565
STX,445.27,19.773504,10362172.0,4133383.0,97011884032.0,2.5069469729758893,1.0,0.991869918699187,0.9959349593495936,0.91869918699187,0.9882113821138212,0.7877745674630211,1.1213228055267863
NXT,120.494,13.770181,3827847.0,1979665.0,18288777216.0,1.9335832072598145,0.9878048780487804,0.9634146341463414,0.951219512195122,0.8658536585365854,0.9597560975609756,0.8082608748772883,1.073594834655276
EDU,59.36,6.056815,1673147.0,853232.0,9896032256.0,1.9609520036754364,0.8821138211382114,0.9715447154471544,0.7845528455284553,0.8861788617886179,0.8943089430894309,0.71712455258616,1.0706925583835305
SANM,150.85,5.349538,1093629.0,742709.0,8230962688.0,1.4724865324104055,0.8333333333333334,0.9146341463414634,0.902439024390244,0.9552845528455284,0.8878048780487806,0.7516080606650853,1.0345060557971915
WDC,280.75,11.117705,9412603.0,8847919.0,96239845376.0,1.0638211086697336,0.975609756097561,0.8536585365853658,0.9796747967479674,0.8048780487804879,0.9166666666666664,0.7969742507393447,1.0334251043763025
FFIV,289.855,7.183012,1787070.0,1210511.0,16837566464.0,1.4762938957184195,0.9227642276422764,0.91869918699187,0.9634146341463414,0.9715447154471544,0.9343495934959348,0.8331712555905331,1.02789360889283
TXN,215.065,9.375475,10239858.0,7313122.0,195523575808.0,1.4002033604799702,0.9634146341463414,0.9065040650406504,0.959349593495935,0.7967479674796748,0.9260162601626016,0.8297067386554164,1.021046420612278
INTC,48.555,10.528112,127332900.0,96443421.0,242532220928.0,1.3202860151549374,0.9715447154471544,0.8983739837398373,0.8292682926829268,0.1463414634146341,0.8349593495934959,0.6927506788016363,1.0201202604673827
WIX,92.68,5.366077,1676945.0,1558565.0,5160999424.0,1.0759544837719313,0.8414634146341463,0.8617886178861789,0.8333333333333334,0.8617886178861789,0.8489837398373985,0.7201550038019718,1.013937013919151
