symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
DASH,174.96,7.773814,2595236.0,5000568.0,75407507456.0,0.5189882429356025,0.9093959731543624,0.889261744966443,0.9328859060402684,0.6476510067114094,0.8808724832214765,0.7628320749440716,1.017806092823444
GRAL,107.435,8.487326,254798.0,894843.0,4188055040.0,0.2847404516769981,0.9328859060402684,0.6241610738255033,0.8859060402684564,0.825503355704698,0.8046979865771813,0.6687552432885906,1.0039876306322735
MSGS,343.68,16.985498,450323.0,193555.0,8272210944.0,2.326589341530831,0.9932885906040269,0.9899328859060402,1.0,0.9932885906040269,0.993456375838926,0.9798011045861296,1.0036965773144537
WING,293.38,16.522364,826247.0,704730.0,8192270848.0,1.17243057624906,0.9899328859060402,0.9697986577181208,0.9966442953020134,0.929530201342282,0.9781879194630873,0.9617876398210292,0.9976198956882116
CDNS,307.6046,8.51601,1260735.0,1988901.0,83819175936.0,0.6338852461736406,0.9362416107382552,0.912751677852349,0.9865771812080536,0.8523489932885906,0.9296979865771812,0.8802135766219239,0.9929583131568254
JLL,303.04,5.651439,224928.0,439740.0,14358409216.0,0.5115022513303316,0.8120805369127517,0.8791946308724832,0.953020134228188,0.959731543624161,0.878523489932886,0.8022825782997763,0.9867767438554141
PODD,270.0,9.604613,488492.0,850420.0,19005984768.0,0.574412643164554,0.953020134228188,0.9026845637583892,0.9798657718120806,0.912751677852349,0.9367449664429528,0.903789149888143,0.986604510325856
MCO,450.355,6.4107285,836649.0,1001846.0,80775061504.0,0.8351073917548206,0.8657718120805369,0.9395973154362416,0.9932885906040269,0.9328859060402684,0.9238255033557046,0.8830065016778523,0.9850263989727984
HYMC,39.645,17.991077,1480324.0,4421855.0,3291541504.0,0.3347744329020287,0.9966442953020134,0.7080536912751678,0.8053691275167785,0.4530201342281879,0.8030201342281879,0.6913538171140938,0.9822692343811676
RBA,110.91,6.5622616,849460.0,1248290.0,20648275968.0,0.6804989225260156,0.8691275167785235,0.9228187919463088,0.8355704697986577,0.7919463087248322,0.8734899328859059,0.8031512164429528,0.9805341776169543
