symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
DIOD,78.0,26.41815,1864168.0,354504.0,3622533376.0,5.2585245864644685,0.9976019184652278,0.9712230215827338,0.935251798561151,0.9064748201438848,0.9667865707434052,0.9667231915348168,0.9834260658041694
GNRC,214.99,17.932,4280336.0,1053216.0,12616486912.0,4.064062832315498,0.9904076738609112,0.9496402877697842,0.9760191846522782,0.9040767386091128,0.9646282973621102,0.9649756118413888,0.9821341884442281
THC,226.35,17.2555,3158135.0,926442.0,19998248960.0,3.4088858233974717,0.9832134292565948,0.9304556354916068,0.9808153477218226,0.9112709832134293,0.957074340527578,0.9574053352313516,0.9783643099863322
VRT,248.51,24.4915,19750197.0,6201262.0,95014887424.0,3.184867370544899,0.9952038369304556,0.920863309352518,0.9904076738609112,0.7697841726618705,0.94568345323741,0.945135227545489,0.973131751620389
TDC,37.88,29.5929,11363211.0,1424086.0,3579660032.0,7.979301109623997,1.0,0.9856115107913668,0.8776978417266187,0.7050359712230215,0.9410071942446042,0.941015066075036,0.9704994144950969
BWA,66.1,22.4528,13990917.0,2921032.0,14303568896.0,4.789717127371422,0.9928057553956836,0.9664268585131894,0.9184652278177458,0.6834532374100719,0.937769784172662,0.93734237586761,0.9691128815147703
AZN,204.76,5.87384,3202871.0,362680.0,317436035072.0,8.831121098489026,0.8968824940047961,0.988009592326139,0.9136690647482014,0.9448441247002398,0.9369304556354916,0.936422248206995,0.9687365837308873
AGX,422.5,13.7373,807716.0,373791.0,5861515776.0,2.1608759975494327,0.9688249400479616,0.8513189448441247,0.9928057553956836,0.973621103117506,0.9329736211031174,0.929032860134506,0.9686077048372791
LSCC,105.77,16.294666,6110860.0,1862450.0,14479443968.0,3.28108674058364,0.973621103117506,0.9280575539568344,0.9304556354916068,0.8105515587529976,0.9327338129496404,0.9330223745007702,0.9662122684087802
SITE,163.25,9.72577,1954355.0,616311.0,7283004416.0,3.1710532507127085,0.9400479616306956,0.9184652278177458,0.9280575539568344,0.920863309352518,0.9281774580335732,0.928469811037176,0.9639312909395721
