symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
NTAP,139.36,12.436969,6668173.0,2351034.0,27601690624.0,2.8362724656470304,0.9724310776942356,0.9598997493734336,0.9573934837092732,0.8045112781954887,0.9482456140350878,0.9482456140350878,0.9741228070175438
DELL,295.19,16.7682,15237483.0,8214714.0,191746048000.0,1.85490121749826,0.9924812030075189,0.9022556390977444,0.9974937343358397,0.7468671679197995,0.93734335839599,0.93734335839599,0.968671679197995
ATKR,84.75,11.2497,893101.0,444808.0,2861775616.0,2.00783484109998,0.9548872180451128,0.9197994987468672,0.8646616541353384,0.899749373433584,0.9190476190476192,0.9190476190476192,0.9595238095238097
SPOT,519.86,6.10903,4894977.0,2217639.0,106893639680.0,2.207292079549467,0.8521303258145363,0.9323308270676692,0.9924812030075189,0.9273182957393484,0.9157894736842104,0.9157894736842104,0.9578947368421051
LNTH,103.0,9.02932,2020676.0,1015345.0,6705926144.0,1.9901373424796496,0.9298245614035088,0.9147869674185464,0.8596491228070176,0.8521303258145363,0.9027568922305764,0.9027568922305764,0.9513784461152882
SMTC,156.78,6.995155,6409877.0,2648567.0,14598492160.0,2.420130206258705,0.8847117794486216,0.9423558897243108,0.9022556390977444,0.8020050125313283,0.9001253132832079,0.9001253132832079,0.9500626566416039
ROST,234.81,8.11271,4589063.0,2731462.0,75948105728.0,1.6800757250146623,0.9097744360902256,0.8571428571428571,0.9674185463659148,0.8320802005012531,0.8951127819548872,0.8951127819548872,0.9475563909774436
UTI,40.06,9.45356,3036241.0,714701.0,2205758976.0,4.248267457300326,0.9398496240601504,0.9849624060150376,0.6892230576441103,0.7944862155388471,0.8909774436090225,0.8909774436090225,0.9454887218045113
EL,88.32,11.925,8104150.0,4553488.0,31953727488.0,1.7797675100933614,0.9649122807017544,0.8872180451127819,0.8847117794486216,0.6516290726817042,0.8903508771929823,0.8903508771929823,0.9451754385964912
QCOM,238.16,11.597394,30375674.0,18433157.0,251020640256.0,1.647882345926962,0.9598997493734336,0.8546365914786967,0.9849624060150376,0.581453634085213,0.8902255639097744,0.8902255639097744,0.9451127819548872
