symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
PPTA,29.145,13.4020605,1603353.0,3367800.0,3551979264.0,0.4760831997149474,0.9869281045751634,0.8758169934640523,0.7189542483660131,0.5228758169934641,0.8480392156862745,0.7290212019767256,1.0056482445596238
W,99.715,6.864215,870084.0,3569953.0,12996661248.0,0.243724217097536,0.9673202614379084,0.6535947712418301,0.8300653594771242,0.6993464052287581,0.8032679738562092,0.6730405441309314,0.9983795922715649
RYTM,122.0,16.44555,921134.0,655950.0,8141798912.0,1.4042747160606754,0.9934640522875816,0.9673202614379084,0.9673202614379084,0.8888888888888888,0.9686274509803922,0.9606806950422446,0.9884497282115781
MTN,150.0,5.924722,594633.0,765165.0,5392980992.0,0.7771304228499736,0.9215686274509804,0.9477124183006536,0.8888888888888888,0.9019607843137256,0.9222222222222222,0.8748870822041553,0.9881632535994951
LMND,82.74,5.576107,1428375.0,2771260.0,6183244800.0,0.5154243917929029,0.8954248366013072,0.8888888888888888,0.7647058823529411,0.7189542483660131,0.8493464052287582,0.7628828354919752,0.9813421730736656
ENVA,152.7899,8.0562315,163060.0,253339.0,3821674496.0,0.6436434974480834,0.9738562091503268,0.9215686274509804,0.934640522875817,0.934640522875817,0.9437908496732024,0.9263855677772465,0.981289613661087
MOS,25.38,6.863154,4074780.0,5951736.0,8055811584.0,0.6846372218122578,0.9607843137254902,0.934640522875817,0.5490196078431373,0.4052287581699346,0.8137254901960784,0.7167499158651717,0.9745122642569287
RCL,274.3575,5.3681192,884841.0,2197573.0,74820845568.0,0.4026446447967826,0.8431372549019608,0.8562091503267973,0.9607843137254902,0.869281045751634,0.8738562091503268,0.8274755872017426,0.9649534763601054
PL,17.4589,34.921955,24920776.0,10591877.0,5375996928.0,2.3528196182791774,1.0,0.9803921568627452,0.7712418300653595,0.2810457516339869,0.8754901960784314,0.8580902279611031,0.9478838733977651
BLTE,154.69,5.238449,132947.0,138923.0,5803138560.0,0.956983364885584,0.8366013071895425,0.954248366013072,0.869281045751634,0.9738562091503268,0.8980392156862745,0.9244781053355716,0.9347202482927561
