symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
DE,630.26,8.547613,1797210.0,1285058.0,170130767872.0,1.3985438789533235,0.9695431472081218,0.9187817258883249,1.0,0.9746192893401016,0.9583756345177664,0.9573128172588832,0.9797429217345166
NDSN,331.62,7.0018005,591038.0,398127.0,18477185024.0,1.484546388463983,0.934010152284264,0.934010152284264,0.9796954314720812,0.9847715736040608,0.9482233502538072,0.9427314667935702,0.9770244258166181
ANDG,49.0,8.840514,2053242.0,366985.0,5536434176.0,5.5948935242584845,0.9746192893401016,0.9898477157360406,0.8274111675126904,0.934010152284264,0.946446700507614,0.9418431419204736,0.9756672596386295
TEM,67.5393,10.268244,14694831.0,6171991.0,12186436608.0,2.3808898943630994,0.9898477157360406,0.9695431472081218,0.8934010152284264,0.6802030456852792,0.93248730964467,0.9292644881556682,0.9679777259775764
COIN,172.8,7.8651724,11064492.0,8068469.0,45591023616.0,1.3713248448993236,0.9543147208121828,0.9086294416243654,0.9746192893401016,0.7766497461928934,0.9246192893401016,0.9158252696700508,0.9671107895834354
LB,89.1899,8.503535,365619.0,352498.0,6919554048.0,1.0372229062292553,0.964467005076142,0.8324873096446701,0.9086294416243654,0.9695431472081218,0.9076142131979696,0.9068018982656514,0.9542550075869911
MSTR,112.26,7.6848564,30892009.0,20962716.0,44598841344.0,1.4736644335590865,0.9441624365482234,0.9289340101522844,0.9289340101522844,0.5989847715736041,0.9012690355329948,0.896988684433164,0.9530204737847361
CRCL,84.7,7.774527,15654896.0,13259788.0,23088719872.0,1.1806294338944183,0.949238578680203,0.8730964467005076,0.8883248730964467,0.6142131979695431,0.8769035532994923,0.8697017766497461,0.9425921480064017
GRAL,79.0699,6.909007,795142.0,715687.0,3531754496.0,1.1110192025284795,0.9238578680203046,0.8578680203045685,0.8578680203045685,0.9035532994923858,0.8855329949238578,0.8910737891285956,0.9396574428177809
ILMN,216.4,5.5609727,1696236.0,1942303.0,32676399104.0,0.8733117335451781,0.8984771573604061,0.7969543147208121,0.9593908629441624,0.9086294416243654,0.8761421319796955,0.8776543993231811,0.9372095267868017
