symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
TSLA,475.76,3.6604538,73255667.0,85061462.0,1582291746816.0,0.8612086516923493,0.9142857142857144,0.8971428571428571,0.9828571428571428,0.7542857142857143,0.906,0.6849596814923757,1.114352795266742
LITE,342.65,5.6420493,3018484.0,4208708.0,24298199040.0,0.7171996726786463,0.9714285714285714,0.8228571428571428,0.9885714285714284,0.9657142857142856,0.9222857142857142,0.8036390469976636,1.03496123849908
ANF,119.64,6.735662,1449763.0,2105659.0,5631433216.0,0.6885079682892624,0.9885714285714284,0.8,0.96,0.9485714285714286,0.9128571428571428,0.8294037853768991,1.0067378170286023
CMCSA,28.1378,3.3335564,18077110.0,31425348.0,103890575360.0,0.5752397714100095,0.8914285714285715,0.6742857142857143,0.6,0.4,0.7080000000000001,0.5466553570762314,1.0015743728065847
VRT,165.285,2.4896133,5369814.0,7495217.0,63194787840.0,0.7164320926265377,0.8228571428571428,0.8171428571428572,0.84,0.8857142857142857,0.8305714285714285,0.715830492977828,0.9954310396938864
IMNM,24.0,22.63669,9119045.0,1447941.0,2201046784.0,6.297939625993048,1.0,0.9942857142857144,0.8742857142857143,0.8685714285714285,0.9597142857142856,0.9451483164771534,0.9875627954955688
DOCS,45.64,4.0821004,2162547.0,1948058.0,8592700416.0,1.1101040112768716,0.9314285714285714,0.9542857142857144,0.7142857142857143,0.9028571428571428,0.8931428571428571,0.845236308194811,0.9749105737806312
PI,149.5,2.8693306,356240.0,548520.0,4501315072.0,0.649456719900824,0.84,0.7828571428571428,0.8571428571428571,0.9885714285714284,0.8382857142857142,0.7690805927426987,0.9641349699305533
TIGO,53.885,3.6249967,1588139.0,795175.0,9003374592.0,1.9972194799886815,0.9085714285714286,0.9771428571428572,0.7371428571428571,0.96,0.9034285714285714,0.8890672268907562,0.959790921599313
AEO,27.085,6.382561,6536622.0,7836575.0,4591232512.0,0.834117200435139,0.9828571428571428,0.8857142857142857,0.6971428571428572,0.64,0.8574285714285714,0.8078475055162413,0.9594014299919957
