symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
ABVX,104.93,16.394896,4976772.0,1449963.0,8362347520.0,3.432344135677945,0.9978118161925602,0.9934354485776804,0.9529540481400438,0.8183807439824945,0.9693654266958424,0.9693654266958424,0.9846827133479212
LQDA,62.54,12.300238,4374431.0,1371793.0,5561563136.0,3.1888419025319417,0.9890590809628008,0.9846827133479212,0.8555798687089715,0.774617067833698,0.9393873085339168,0.9393873085339168,0.9696936542669584
INOD,121.5,12.219455,2981521.0,1724273.0,3967625984.0,1.7291467186460612,0.986870897155361,0.9212253829321664,0.9452954048140044,0.811816192560175,0.9380743982494528,0.9380743982494528,0.9690371991247264
CHRN,23.36,22.689074,607456.0,183457.0,3342661376.0,3.3111628337975656,1.0,0.9912472647702408,0.7724288840262582,0.862144420131291,0.9376367614879648,0.9376367614879648,0.9688183807439824
AMG,334.82,7.44842,478661.0,344749.0,8843293696.0,1.3884333239545292,0.9409190371991248,0.824945295404814,0.973741794310722,0.9912472647702408,0.911925601750547,0.911925601750547,0.9559628008752735
BLLN,104.59,6.3338714,1124233.0,533725.0,4810667520.0,2.1063899948475338,0.9059080962800876,0.9518599562363238,0.8358862144420132,0.9080962800875274,0.9082056892778994,0.9082056892778994,0.9541028446389497
GKOS,121.69,7.08378,1424699.0,887842.0,7147330048.0,1.604676282491705,0.9343544857768052,0.8971553610503282,0.8840262582056893,0.8730853391684902,0.9051422319474834,0.9051422319474834,0.9525711159737418
RDDT,183.91,8.507875,7283250.0,5031320.0,35404337152.0,1.4475823441959563,0.9562363238512036,0.8533916849015317,0.949671772428884,0.7264770240700219,0.8959518599562364,0.8959518599562364,0.9479759299781182
APGE,90.9,7.9700665,1434905.0,935658.0,6852894208.0,1.5335785083866114,0.9474835886214442,0.8730853391684902,0.8468271334792122,0.8424507658643327,0.8908096280087527,0.8908096280087527,0.9454048140043764
BLTE,144.46,5.2685356,312001.0,164944.0,5790692864.0,1.8915571345426327,0.8402625820568927,0.9321663019693656,0.8599562363238512,0.9846827133479212,0.8908096280087527,0.8908096280087527,0.9454048140043764
