symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
MYRG,404.81,19.85137,709425.0,274450.0,6290777088.0,2.5848970668609947,0.990909090909091,0.9363636363636364,0.9818181818181818,0.975,0.968409090909091,0.968409090909091,0.9842045454545455
GKOS,143.67,22.8369,2408754.0,713463.0,8408605696.0,3.3761442429390174,0.9977272727272728,0.9704545454545456,0.9318181818181818,0.8704545454545455,0.9622727272727272,0.9622727272727272,0.9811363636363636
AXSM,207.75,12.9383,2701885.0,603475.0,10686650368.0,4.477211152077551,0.9477272727272728,0.9840909090909092,0.9272727272727272,0.9227272727272728,0.9538636363636362,0.9538636363636362,0.9769318181818181
PWR,727.77,15.7763,2412532.0,1103345.0,109206781952.0,2.18656177351599,0.9795454545454544,0.8909090909090909,0.9954545454545456,0.9477272727272728,0.9485227272727272,0.9485227272727272,0.9742613636363636
WCC,349.12,14.3643,1423575.0,635718.0,17017572352.0,2.2393183770162244,0.9659090909090908,0.906818181818182,0.968181818181818,0.9386363636363636,0.9429545454545456,0.9429545454545456,0.9714772727272728
PI,144.92,20.726421,1460509.0,658562.0,4381175808.0,2.217724375229667,0.9931818181818182,0.9045454545454544,0.9295454545454546,0.8818181818181818,0.9382954545454544,0.9382954545454544,0.9691477272727271
TTMI,158.22,15.069092,5650381.0,2015788.0,16430068736.0,2.803063119732829,0.968181818181818,0.9477272727272728,0.9,0.7909090909090909,0.9296590909090908,0.9296590909090908,0.9648295454545455
QCOM,179.58,15.115386,59546438.0,12993044.0,191799541760.0,4.582947460194855,0.975,0.9863636363636364,0.9204545454545454,0.5886363636363636,0.9294318181818182,0.9294318181818182,0.9647159090909091
FTAI,249.67,17.155458,3144578.0,1599077.0,25611313152.0,1.966495672190895,0.9863636363636364,0.8590909090909091,0.9568181818181818,0.8454545454545455,0.921818181818182,0.921818181818182,0.9609090909090909
MUSA,588.0,14.2968,692520.0,381596.0,10878094336.0,1.814798897263074,0.9613636363636364,0.8204545454545454,0.9863636363636364,0.9818181818181818,0.919090909090909,0.919090909090909,0.9595454545454545
