symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
LULU,206.16,10.2401,13008766.0,4080141.0,24708380672.0,3.188312854874378,0.9878048780487804,0.975609756097561,0.9878048780487804,0.945121951219512,0.9792682926829268,0.801223940510375,1.1007418798791924
RIVN,19.215,16.955757,73016124.0,47962419.0,23555919872.0,1.52236116364356,1.0,0.945121951219512,0.7804878048780488,0.2256097560975609,0.859451219512195,0.7334760477542135,1.0156010600476901
SHAK,84.89,7.1708117,943726.0,1352934.0,3624240640.0,0.6975403086920722,0.9695121951219512,0.8109756097560976,0.8841463414634146,0.9573170731707316,0.8957317073170731,0.7932966420111238,1.012428754773472
RH,162.7389,6.1502247,2362829.0,974184.0,3050552320.0,2.425444269255089,0.951219512195122,0.9695121951219512,0.9390243902439024,0.9878048780487804,0.958841463414634,0.9013443185553192,1.011315948482784
YOU,40.7,12.244905,2515258.0,1614482.0,5487480320.0,1.5579349909134943,0.9939024390243902,0.9573170731707316,0.8475609756097561,0.9085365853658536,0.9432926829268292,0.8947204545598316,0.9987901427029275
GE,299.785,3.9404304,4458531.0,4099560.0,317903831040.0,1.0875632994760414,0.926829268292683,0.9207317073170732,0.9634146341463414,0.9634146341463414,0.9356707317073172,0.9004728983226792,0.9873794484408199
CAE,29.32,3.604242,302779.0,580276.0,9435301888.0,0.5217844611874349,0.902439024390244,0.6463414634146342,0.6341463414634146,0.9390243902439024,0.7628048780487804,0.6340868686391233,0.9829011577140798
TSLA,448.51,0.36788595,51557947.0,86309552.0,1491663192064.0,0.5973608459930367,0.6463414634146342,0.6951219512195121,0.7317073170731707,0.7012195121951219,0.6859756097560975,0.5395278958246484,0.9787061941075892
MMYT,81.115,3.3180432,1071113.0,1087974.0,7717880320.0,0.9845023870055718,0.8719512195121951,0.9146341463414634,0.774390243902439,0.9695121951219512,0.8771341463414634,0.813443364228857,0.9777159462904879
GLPI,43.57,3.639388,1566169.0,2332504.0,12330674176.0,0.671453939628828,0.9085365853658536,0.7865853658536586,0.7073170731707317,0.8536585365853658,0.8201219512195121,0.7378387306890709,0.9658205997037614
