symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
LASR,67.69,20.466284,4824146.0,1080230.0,3747309824.0,4.465850791035242,0.9902439024390244,0.9853658536585366,0.9414634146341464,0.8097560975609757,0.9607317073170732,0.9607317073170732,0.9803658536585367
AAOI,102.51,21.702478,26829890.0,5446694.0,6999371264.0,4.925903676615576,0.9926829268292684,0.9926829268292684,0.9682926829268292,0.6804878048780488,0.9565853658536584,0.9565853658536584,0.9782926829268292
BCO,125.9,7.8187933,1266569.0,312650.0,5245282304.0,4.051076283383976,0.9048780487804878,0.9829268292682928,0.9121951219512195,0.9439024390243902,0.937560975609756,0.937560975609756,0.968780487804878
KSPI,78.0,10.497243,1252062.0,441762.0,15694164992.0,2.834245589253942,0.948780487804878,0.9585365853658536,0.8829268292682927,0.8975609756097561,0.9339024390243902,0.9339024390243902,0.9669512195121951
COHR,298.98,15.467508,9670231.0,5153274.0,56053325824.0,1.8765217995394767,0.9780487804878047,0.8634146341463415,0.9853658536585366,0.8073170731707318,0.9223170731707316,0.9223170731707316,0.9611585365853659
CRCL,96.17,15.256466,30019249.0,12339227.0,24469264384.0,2.432830597897259,0.975609756097561,0.9439024390243902,0.951219512195122,0.526829268292683,0.9147560975609756,0.9147560975609756,0.9573780487804878
USLM,125.48,9.915907,154168.0,85630.0,3593689600.0,1.8003970571061545,0.9439024390243902,0.8512195121951219,0.9365853658536586,0.9829268292682928,0.9139024390243902,0.9139024390243902,0.9569512195121951
VIAV,35.35,18.983505,16262048.0,4457230.0,8179613184.0,3.6484650780866144,0.9878048780487804,0.975609756097561,0.8536585365853658,0.5317073170731708,0.9110975609756098,0.9110975609756098,0.9555487804878049
NATL,48.12,8.672088,2533689.0,536094.0,3556267008.0,4.726202867407581,0.9243902439024392,0.9902439024390244,0.7780487804878049,0.8414634146341463,0.9098780487804878,0.9098780487804878,0.9549390243902439
ESLT,829.36,7.8435464,220884.0,128194.0,38966349824.0,1.7230447602851928,0.9097560975609756,0.824390243902439,0.9951219512195122,0.9951219512195122,0.9054878048780488,0.9054878048780488,0.9527439024390244
