symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
AGIO,43.47,16.261038,1787654.0,1118870.0,2585230848.0,1.597731639958172,1.0,0.9770491803278688,0.8491803278688524,0.8032786885245902,0.9421311475409836,0.9421311475409836,0.9710655737704919
IRON,82.07,6.570572,757417.0,552049.0,3134999040.0,1.3720104555936157,0.9573770491803278,0.9704918032786886,0.8163934426229508,0.960655737704918,0.9340983606557376,0.9340983606557376,0.9670491803278688
NET,268.06,8.2851925,3136355.0,4428734.0,95145099264.0,0.7081831963716945,0.9704918032786886,0.8131147540983606,0.9704918032786886,0.8622950819672132,0.9045901639344264,0.9045901639344264,0.9522950819672131
DOCN,142.48,8.45703,3184340.0,4180544.0,14869808128.0,0.7617046968050091,0.9770491803278688,0.8524590163934426,0.9344262295081968,0.7737704918032787,0.9045901639344262,0.9045901639344262,0.9522950819672131
VERA,43.305,7.911785,2846850.0,1410332.0,3108558592.0,2.018567259340354,0.9672131147540984,0.9836065573770492,0.7114754098360656,0.7573770491803279,0.9008196721311474,0.9008196721311474,0.9504098360655737
MAAS,17.54,14.565646,256349.0,234663.0,7755760128.0,1.0924133757771783,0.99672131147541,0.9442622950819672,0.639344262295082,0.8819672131147541,0.8954098360655738,0.8954098360655738,0.9477049180327869
RAPP,42.02,8.9447775,283188.0,357296.0,2009687552.0,0.792586538892123,0.980327868852459,0.8655737704918033,0.7442622950819672,0.9278688524590164,0.8877049180327867,0.8877049180327867,0.9438524590163934
ALMS,29.38,7.737436,1880634.0,1269178.0,3745714432.0,1.4817732422087366,0.9639344262295082,0.9737704918032788,0.6262295081967213,0.7081967213114754,0.8742622950819672,0.8742622950819672,0.9371311475409836
BAND,67.85,11.834515,809540.0,1248857.0,2172374272.0,0.6482247366992377,0.9934426229508196,0.7442622950819672,0.8885245901639345,0.8557377049180328,0.8714754098360655,0.8714754098360655,0.9357377049180328
BEAM,37.635,6.554356,2557804.0,2209247.0,3871859200.0,1.1577718562025885,0.9540983606557376,0.960655737704918,0.6426229508196721,0.659016393442623,0.8645901639344263,0.8645901639344263,0.9322950819672131
