symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
BIDU,132.38,4.392404,4966589.0,3592166.0,46148411392.0,1.3826167833001035,0.9438775510204082,0.9642857142857144,0.9897959183673468,0.9744897959183674,0.963265306122449,0.7884217616937029,1.092514640928444
ASTS,74.68,4.4913936,16859640.0,14035709.0,27437529088.0,1.2011961775497055,0.9489795918367347,0.9183673469387756,0.9693877551020408,0.826530612244898,0.9301020408163264,0.7542759751934598,1.081603894558616
NAVN,17.39,5.3939357,2407360.0,2391175.0,4323919872.0,1.0067686388491013,0.9693877551020408,0.8622448979591837,0.8418367346938775,0.8520408163265306,0.8946428571428571,0.7120028515759229,1.0755793457712577
RARE,22.78,15.517248,10969484.0,1734537.0,2197758976.0,6.324156821099809,1.0,0.9948979591836736,0.9642857142857144,0.923469387755102,0.9834183673469388,0.8486000053020252,1.0711449373869817
AAON,78.62,3.8573396,1340078.0,983708.0,6418069504.0,1.3622721376668687,0.9183673469387756,0.9540816326530612,0.9591836734693876,0.9846938775510204,0.9456632653061224,0.8588958485830331,1.0233426561178003
LINE,35.52,3.4362268,1727118.0,1484591.0,8872798208.0,1.1633628386538784,0.8928571428571429,0.9081632653061223,0.8979591836734694,0.9489795918367347,0.9048469387755104,0.7946065886491076,1.021791350110856
PSLV,25.22,3.91429,20574185.0,20478946.0,14650151936.0,1.0046505811383066,0.923469387755102,0.8520408163265306,0.8520408163265306,0.4540816326530612,0.8372448979591838,0.698491077122736,1.017946424174816
COLD,13.36,4.78431,6540923.0,6708004.0,3818149376.0,0.9750922927297002,0.9591836734693876,0.8367346938775511,0.7602040816326531,0.5867346938775511,0.8392857142857143,0.702991078365304,1.0165819507636058
ENLT,45.09,3.4174352,43978.0,31933.0,5954847232.0,1.3771960041336548,0.8877551020408163,0.9591836734693876,0.9183673469387756,1.0,0.9301020408163264,0.84907295283968,1.0127672311917295
ERO,28.68,4.21512,1187648.0,1071025.0,2987141632.0,1.1088891482458392,0.9387755102040816,0.8826530612244898,0.8928571428571429,0.9591836734693876,0.9119897959183674,0.8221589168091384,1.010625990119486
