symbol,regularMarketPrice,regularMarketChangePercent,regularMarketVolume,averageDailyVolume3Month,marketCap,VolumeSpike,MomentumScore,VolumeScore,VolatilityScore,TrendScore,HotScore_today,HotScore_avg,RuntimeScore
SYNA,92.16,7.9662642,924288.0,483198.0,3598867968.0,1.912855599567879,0.9571428571428572,0.9785714285714284,0.9392857142857144,0.9678571428571427,0.9621428571428572,0.8510126664652162,1.046364340802238
NTR,65.54,6.864502,3408310.0,2410359.0,31920576512.0,1.4140258774730237,0.9392857142857144,0.95,0.8571428571428571,0.8107142857142857,0.91375,0.812355384516534,1.0192827943077893
UEC,17.025,9.485526,7702033.0,11158800.0,8229500416.0,0.6902205434276087,0.9785714285714284,0.6892857142857143,0.6071428571428571,0.3321428571428571,0.7383928571428572,0.5698367309886918,1.017095043198914
TTMI,98.944,6.117549,2979449.0,2170462.0,10223955968.0,1.372725714617441,0.9178571428571428,0.9392857142857144,0.9178571428571428,0.8571428571428571,0.9192857142857144,0.8249548060730092,1.0168162365318105
MSTR,179.3687,3.6873186,27364217.0,17942441.0,51899371520.0,1.5251111596242677,0.725,0.9607142857142856,0.925,0.6464285714285715,0.8396428571428571,0.7315708831606926,0.9936843832554971
CMPO,23.135,7.956136,1527208.0,1010361.0,6650053120.0,1.5115468629529445,0.9535714285714286,0.9571428571428572,0.6571428571428571,0.7857142857142857,0.8787499999999999,0.7945623818331319,0.9923523496025819
ACN,288.51,4.2304993,3267113.0,3838738.0,178916278272.0,0.8510903843919538,0.8035714285714286,0.8142857142857143,0.9714285714285714,0.9,0.8505357142857142,0.7728563289764454,0.9755225955702086
BTDR,14.3125,12.071998,7370263.0,7456585.0,3326305536.0,0.9884233868453186,1.0,0.8607142857142858,0.6357142857142857,0.3642857142857142,0.8148214285714286,0.7197890696522743,0.9734247473725628
LYB,51.63,6.081782,4858537.0,5370470.0,16618301440.0,0.9046763132463268,0.9107142857142856,0.8357142857142857,0.775,0.6285714285714286,0.8291071428571428,0.7428628765778817,0.9726021487626275
CF,87.5801,5.683719,1532016.0,2370545.0,14185608192.0,0.6462716379566724,0.8964285714285715,0.6392857142857142,0.8821428571428571,0.8428571428571429,0.7982142857142858,0.7057814300046037,0.9645897779762612
