ticker,price,ma50,appearances,avg_HotScore,rule_score
ABVX,144.64999389648438,112.32940017700196,1,0.9397840177971,4
AVAV,190.88999938964844,175.6789993286133,1,0.9678304727964812,4
FIZZ,33.33000183105469,34.95,1,0.9039781924273956,2
GPC,132.57000732421875,103.27181365966796,1,0.9598060344827586,4
HONA,247.1499938964844,0.0,1,0.9304122925546748,4
MRNA,79.76000213623047,52.65189971923828,1,0.8871775637625562,3
MSTR,100.7699966430664,145.01519958496092,1,0.8694639866522104,1
NOC,549.010009765625,545.624677734375,1,0.8757615315596775,3
PLBL,10.260000228881836,7.188000001907349,1,0.8898837089322095,3
THC,203.72000122070312,181.70320068359376,1,0.8705328093047742,3
