ticker,price,ma50,appearances,avg_HotScore,rule_score
COIN,191.4499969482422,165.5679995727539,1,0.9081578151630104,3
CRWD,235.3800048828125,203.41059967041016,1,0.9545714442795096,4
NET,330.3599853515625,286.85859954833984,1,0.893631453076035,3
OKTA,186.4499969482422,149.75210083007812,1,0.9475729836714498,4
PANW,373.9400024414063,350.06099975585937,1,0.9491764253120016,4
QLYS,172.91000366210938,166.37759948730468,1,0.9314369948870196,4
RBRK,100.1999969482422,87.7847998046875,1,0.923494832041344,3
TENB,35.08000183105469,35.89880004882812,1,0.8965659189620101,1
TTAN,58.9900016784668,82.82849998474121,1,0.8884916707900379,1
ZS,191.72999572753903,163.8201998901367,1,0.969290505250426,4
