ticker,price,ma50,appearances,avg_HotScore,rule_score
BE,277.2200012207031,226.9822009277344,1,0.9285135707191584,4
COHR,301.8800048828125,305.5450012207031,1,0.8904211237564923,1
CRWV,99.83000183105467,85.68240036010742,1,0.8884282551002132,3
LITE,978.5349731445312,819.6193005371093,1,0.9358101727478466,4
MLYS,31.1200008392334,27.08479995727539,1,0.8882849769615266,3
PHVS,37.84000015258789,34.862199783325195,1,0.8888314283853531,3
PS,41.4900016784668,36.8444352722168,1,0.8822377847245966,3
ROIV,41.47999954223633,35.42619987487793,1,0.9154795340204172,4
SEI,63.959999084472656,59.614599609375,1,0.903959890261971,4
SMTC,162.6199951171875,133.10219970703125,1,0.8927361647047329,4
