ticker,price,ma50,appearances,avg_HotScore,rule_score
ABT,98.83000183105467,88.78121612548829,1,0.9039598734330196,3
CDNA,40.34000015258789,24.56919998168945,1,0.949628112742452,4
CTAS,206.25,174.4497863769531,1,0.9163035728309998,3
ERIE,225.94000244140625,225.6970736694336,1,0.9448942963748432,3
GHRS,29.1299991607666,23.530400161743163,1,0.8965879265091864,3
JBHT,298.4100036621094,271.67122344970704,1,0.9691849846762408,4
KARO,65.16000366210938,49.93980018615723,1,0.9520415893387186,4
MAAS,20.950000762939453,13.104800071716308,1,0.9211969368990812,3
MAN,51.650001525878906,32.762157402038575,1,0.9520818342257916,4
MATX,223.5500030517578,192.37786041259767,1,0.9502839741378368,4
