ticker,price,ma50,appearances,avg_HotScore,rule_score
BLLN,105.94000244140624,78.98720016479493,1,0.930294247328561,3
CRCL,131.75999450683594,105.79399963378906,1,0.9146794308142526,3
INOD,103.83000183105467,44.76719993591309,1,0.9720525661591268,4
LITE,1053.0899658203125,795.2489990234375,1,0.9134456270509652,3
LQDA,53.130001068115234,37.8120002746582,1,0.9501409010131264,4
NBTX,53.54999923706055,33.57440021514893,1,0.949306600300176,4
P,87.33999633789062,65.93060005187988,1,0.9325396825396826,4
PRIM,114.38999938964844,150.16654632568358,1,0.9153770554676638,1
QCOM,237.52999877929688,143.54118225097656,1,0.9066134014957064,3
VICR,312.9599914550781,205.7406005859375,1,0.9535161141790772,4
