ticker,price,ma50,appearances,avg_HotScore,rule_score
ENLT,90.55999755859376,90.4952000427246,1,0.9154170459630012,4
GWRE,109.62999725341795,134.16059982299805,1,0.8970812182741117,1
IBM,264.94000244140625,250.8601217651367,1,0.908201093916344,4
IRTC,110.12000274658205,115.95170043945312,1,0.8889487834230786,1
KFY,71.72000122070312,68.0594002532959,1,0.8719857513153226,3
LGND,279.44000244140625,233.3564010620117,1,0.9681292719053276,4
MAAS,21.239999771118164,11.055800037384031,1,0.9373196735222872,4
QURE,49.040000915527344,25.36020004272461,1,0.8830703331121843,3
VKTX,34.810001373291016,31.460099906921386,1,0.8961701356209402,3
VRNS,35.029998779296875,29.264200019836423,1,0.902009434835604,4
