ticker,price,ma50,appearances,avg_HotScore,rule_score
AAOI,84.2300033569336,41.34520011901856,1,0.964695401436994,4
DELL,148.0800018310547,121.32407333374024,1,0.958751464459672,4
HUBS,264.510009765625,313.9303988647461,1,0.9270089285714286,1
HURN,141.39999389648438,164.51859939575195,1,0.9081473214285714,1
LMAT,108.18000030517578,86.95960006713867,1,0.9948660714285714,4
NATL,44.27999877929688,39.408999862670896,1,0.9151683352900494,3
SEZL,72.94999694824219,68.33379966735839,1,0.9799107142857144,4
SJM,115.9499969482422,103.09563659667968,1,0.927455357142857,3
VAC,65.01000213623047,58.22201057434082,1,0.9204241071428572,3
XYZ,63.70000076293945,61.49660034179688,1,0.929681271399038,4
