ticker,price,ma50,appearances,avg_HotScore,rule_score
ACLX,113.75,69.05559997558593,1,0.9952830188679244,4
GLTO,31.75,26.31490005493164,1,0.910688836104513,3
KEYS,301.4800109863281,218.64760009765624,1,0.9877199817343002,4
TARS,75.01000213623047,72.72860023498535,1,0.9210017806268712,3
TDW,79.43000030517578,60.20839996337891,1,0.9099056603773584,3
TRI,90.08999633789062,114.14778991699218,1,0.9421673292309998,2
UCTT,71.95999908447266,40.248999977111815,1,0.9368245710408736,4
VICR,190.3000030517578,140.66919921875,1,0.9201834684803584,3
VRE,18.82999992370605,15.379218845367433,1,0.9105345911949684,3
WGS,80.69999694824219,112.5618000793457,1,0.9301886792452828,2
