ticker,price,ma50,appearances,avg_HotScore,rule_score
ANDG,46.93999862670898,38.84259994506836,1,0.934720867208672,4
ISRG,356.8299865722656,405.5827984619141,1,0.8984458294096643,2
KOF,108.98999786376952,105.04809478759766,1,0.8540332751072869,3
KRYS,351.82000732421875,332.80409912109377,1,0.837,3
MANH,159.2899932861328,145.79659927368164,1,0.8605021433415042,4
RNG,53.70000076293945,40.68157791137696,1,0.9254524930572028,4
SAP,171.00999450683594,165.69399932861327,1,0.9118883641356308,4
TEAM,95.87000274658205,89.34549987792968,1,0.8378325246382436,3
TRI,97.76000213623048,86.10954223632812,1,0.8571403487332839,3
WDAY,147.5399932861328,133.34819915771484,1,0.8411987065670833,3
