ticker,price,ma50,appearances,avg_HotScore,rule_score
ACMR,86.45999908447266,52.6310994720459,1,0.9307662835249042,3
BRAI,12.489999771118164,7.405000019073486,1,0.94320987654321,4
ESLT,852.4099731445312,857.2828674316406,1,0.9333056619838228,1
FUTU,107.6999969482422,144.347117767334,1,0.955872711792252,2
JOYY,64.08999633789062,58.39341430664062,1,0.9364729672200938,4
MOD,295.8800048828125,242.57740020751956,1,0.9702511707109408,4
MOG-A,342.6099853515625,307.0040222167969,1,0.910187313750532,3
POWI,84.08999633789062,61.89580024719238,1,0.9431375053214132,4
PRIM,129.36000061035156,145.12243469238285,1,0.9097360578969774,1
VICR,332.95001220703125,225.09880096435543,1,0.9350170285227756,3
