ticker,price,ma50,appearances,avg_HotScore,rule_score
AEHR,87.79000091552734,94.43859985351564,1,0.9656050527737876,2
BLK,1093.4000244140625,1032.0940197753907,1,0.9566351732376612,4
CHRN,29.6299991607666,18.606499977111817,1,0.9269982974671716,4
IMOS,68.63999938964844,60.031116256713865,1,0.902814131933424,3
MANE,123.6999969482422,106.79280029296876,1,0.9555568958901474,4
NXST,183.1999969482422,181.43561798095703,1,0.8921504159737239,3
PYPL,55.52000045776367,44.31911193847656,1,0.9141322353349376,3
RH,190.25999450683597,147.8368000793457,1,0.9209448814225064,4
ROAD,103.86000061035156,115.78940002441406,1,0.8961362698830483,1
SAH,99.7300033569336,82.43994171142577,1,0.8841845945123294,3
