ticker,price,ma50,appearances,avg_HotScore,rule_score
CAKE,101.13999938964844,75.19459968566895,1,0.9532516905691946,3
CBZ,54.900001525878906,35.72420024871826,1,0.953996199729228,4
CHEF,105.62999725341795,89.98560012817383,1,0.919210895844332,3
CLH,326.3399963378906,294.7061993408203,1,0.9491349872541636,3
EDU,58.58000183105469,47.67140022277832,1,0.914382499570943,3
GRMN,294.8299865722656,239.8704525756836,1,0.9796437550243235,4
HURN,170.3699951171875,107.13320037841795,1,0.991452106409518,4
LAD,427.4800109863281,307.10719909667966,1,0.9934630250319946,4
MANH,204.0200042724609,148.03299911499025,1,0.9832395459572668,4
MBIN,54.27999877929688,48.30443046569824,1,0.92143587092998,3
