ticker,price,ma50,appearances,avg_HotScore,rule_score
ACLX,113.75,68.22020004272461,1,0.9947117100326806,4
DPZ,400.3599853515625,408.49868041992187,1,0.907575486210586,1
FIX,1413.5699462890625,1109.0777978515623,1,0.8911375661375661,3
GATX,195.9900054931641,179.81098693847656,1,0.910383597883598,4
RNG,34.58000183105469,28.638999938964844,1,0.9601851851851853,4
SYRE,44.18000030517578,33.62030006408691,1,0.9257936507936508,4
TPL,502.8500061035156,340.4225329589844,1,0.8940268834802244,3
VICR,171.8000030517578,138.87979919433593,1,0.9043011161486614,3
VRE,18.809999465942383,15.292473964691162,1,0.9102654339816196,4
VTMX,35.90999984741211,31.87419986724853,1,0.9061507936507937,3
