ticker,price,ma50,appearances,avg_HotScore,rule_score
AAOI,102.51000213623048,42.81620018005371,1,0.9553349039573624,4
ADSK,246.94000244140625,262.01059967041016,1,0.9081267217630852,1
AVAV,208.32000732421875,283.17260009765624,1,0.96836917562724,2
COHR,298.9100036621094,210.18639953613285,1,0.9236517041850592,3
CRCL,96.13999938964844,73.03059989929199,1,0.905995201741258,3
DELL,153.5500030517578,121.73172500610352,1,0.9634986225895316,4
ESLT,829.3599853515625,677.4797644042969,1,0.8998870576402077,3
KSPI,78.0,77.0927001953125,1,0.9017363218463428,3
LASR,67.69000244140625,46.39609985351562,1,0.9531862787497968,4
XYZ,64.44999694824219,61.49460021972656,1,0.9348484848484848,4
