ticker,price,ma50,appearances,avg_HotScore,rule_score
BAH,72.52999877929688,70.34721855163575,1,0.925785308896132,3
DLR,199.0800018310547,184.45808380126957,1,0.9720185941964928,4
ENVA,237.2700042724609,199.44760009765625,1,0.9716007677397008,4
PKG,254.38999938964844,226.13707733154297,1,0.9406172913185324,3
RNG,48.310001373291016,40.380994720458986,1,0.9541514577573774,4
SAP,160.0,165.49019958496095,1,0.9383801503807576,1
SXT,126.79000091552734,116.63120025634764,1,0.9555442826450228,4
THC,233.1999969482422,185.9624008178711,1,0.9796542807778033,4
UHS,155.75,151.581337890625,1,0.9148514851485148,3
VRSN,280.0,277.566806640625,1,0.9417926842815576,3
