ticker,price,ma50,appearances,avg_HotScore,rule_score
ENLT,62.29999923706055,46.4713998413086,2,0.8523207744206602,3
GLW,112.95500183105467,90.4452993774414,2,0.8161201945396712,3
LITE,443.2217102050781,349.8336331176758,2,0.8569218601250785,3
MOD,203.72000122070312,146.39479995727538,1,0.899932641089848,4
SAIA,372.7349853515625,334.10669830322263,1,0.9607134811073146,4
SNDK,661.9979248046875,321.016357421875,2,0.8896805329328688,4
STX,437.2000122070313,308.1098635864258,1,0.8681041793057894,4
TER,274.7799987792969,208.4124447631836,2,0.8545101652955515,3
TWST,47.52999877929688,35.47780002593994,1,0.8884187611855336,4
WDC,282.44000244140625,195.58852966308595,2,0.8470494784522912,3
