ticker,price,ma50,appearances,avg_HotScore,rule_score
CECO,74.29000091552734,62.23740005493164,1,0.9503250101250488,4
HRI,133.9600067138672,116.72140014648436,1,0.93887178358333,4
KEN,88.58000183105469,80.00490859985352,1,0.9190562589036848,3
KNSA,53.84999847412109,46.042400131225584,1,0.9696112737249004,4
MANE,103.0999984741211,60.199399871826174,1,0.9147859922178988,3
NUE,225.1100006103516,179.14206604003903,1,0.9154119817865928,3
OMCL,45.5099983215332,37.08339996337891,1,0.9473340357702292,4
RVMD,144.8300018310547,109.18619979858398,1,0.932326860219324,3
SANM,215.4600067138672,145.63919967651367,1,0.9830052798949463,4
THR,60.52000045776367,50.83180030822754,1,0.9352140077821012,3
