ticker,price,ma50,appearances,avg_HotScore,rule_score
ACLS,171.0,105.92820037841796,1,0.9300772495977164,3
AMD,421.3900146484375,245.5288000488281,1,0.9165223344480702,3
DVA,193.8800048828125,152.31399932861328,1,0.9663491293072992,4
FLEX,134.72999572753906,74.08499954223633,1,0.9688462246441546,4
HUT,108.94000244140624,60.79379997253418,1,0.9586488506237888,4
IFF,82.93000030517578,72.39255844116211,1,0.9120033653565636,3
KAI,327.5199890136719,315.06462341308594,1,0.9325171301410308,4
SII,152.3000030517578,144.5852587890625,1,0.9115636655530156,3
VCYT,41.18999862670898,33.40639984130859,1,0.910091985071432,3
VECO,62.0099983215332,38.44680000305176,1,0.9473998356397748,4
