ticker,price,ma50,appearances,avg_HotScore,rule_score
CBRE,149.19000244140625,162.72359985351562,1,0.927906976744186,1
CDNS,296.5899963378906,310.4246002197266,1,0.9163953488372092,1
DE,662.0,515.215054321289,1,0.9606441301250324,4
GKOS,117.0999984741211,114.52740005493165,1,0.935813953488372,3
GPN,80.25,76.32141128540039,1,0.9384883720930232,4
JLL,313.69000244140625,338.22319885253904,1,0.9346511627906976,1
MCO,449.2900085449219,496.8939984130859,1,0.9173255813953488,1
MSGS,328.5400085449219,269.2691998291016,1,0.99,4
NICE,111.5500030517578,110.98180068969728,1,0.9483029226760186,4
WING,259.989990234375,259.4726016235352,1,0.9739534883720932,4
