ticker,price,ma50,appearances,avg_HotScore,rule_score
COLM,62.56499862670898,55.4245002746582,1,0.9296427486677452,4
CRUS,134.5800018310547,123.67279922485352,1,0.9255076845362856,4
CSL,395.7300109863281,337.9088018798828,1,0.9696392413071434,4
CVCO,522.6900024414062,605.9412017822266,2,0.0,0
ENPH,47.619998931884766,34.33799991607666,1,0.9228865175531884,4
GSK,58.98500061035156,49.56230026245117,2,0.8032052113035217,3
LLY,1027.6700439453125,1054.8406030273438,1,0.8980025155509319,1
ODFL,201.5200042724609,163.57921875,1,0.9142727099395846,3
POWL,522.0399780273438,372.7767987060547,1,0.9696556433790404,4
SAIA,404.7900085449219,339.9135992431641,1,0.8928378267367526,3
SLAB,203.0599975585937,141.5767999267578,1,0.9924027735498252,4
XPO,195.009994506836,147.01239959716796,2,0.0,2
