ticker,price,ma50,appearances,avg_HotScore,rule_score
ASO,54.21500015258789,47.00330024719239,1,0.919498341811852,3
AVAV,147.06500244140625,158.852099609375,1,0.981877729257642,2
ELV,416.5400085449219,397.1982012939453,1,0.8746724890829694,3
MKC-V,58.09999847412109,52.94269134521485,1,0.9640893470790378,4
PLSE,54.43000030517578,39.37510009765625,1,0.891873752607332,3
QRVO,112.36000061035156,93.03339996337893,1,0.9165938864628822,3
SWKS,84.02999877929688,65.52540031433105,1,0.923362445414847,4
TRMD,34.599998474121094,28.43445251464844,1,0.8991266375545851,3
VEON,69.16000366210938,56.38520011901856,1,0.9410480349344978,4
VIST,78.94999694824219,67.9826000213623,1,0.9384279475982532,4
