ticker,price,ma50,appearances,avg_HotScore,rule_score
DELL,420.9100036621094,215.6169284057617,1,0.978925026123302,4
ESTC,64.69999694824219,50.27440010070801,1,0.9107862345565184,3
FPS,54.65999984741211,37.69979995727539,1,0.9138599483680618,3
IBM,297.79998779296875,237.99858276367183,1,0.9552427162087404,4
LOGI,121.87000274658205,99.12980010986328,1,0.9351112545331612,3
NOW,124.37000274658205,97.63820022583008,1,0.901898933554613,3
NTAP,174.2899932861328,111.9648551940918,1,0.9800394922859426,4
NXT,156.39999389648438,121.75899993896483,1,0.9164054336468128,3
OKTA,123.2699966430664,79.51709991455078,1,0.966156109779335,4
TBBB,37.81999969482422,36.23880027770996,1,0.9408195801831704,4
