ticker,price,ma50,appearances,avg_HotScore,rule_score
ALGM,37.97999954223633,28.64230003356933,8,0.0,2
AMP,521.3599853515625,486.05419921875,3,0.0,2
AOS,73.16999816894531,68.25059997558594,1,0.0,2
ASTS,122.08999633789062,80.74459968566894,28,0.7709710055223554,6
AVT,62.7400016784668,49.36659317016601,2,0.0,2
BE,156.50999450683594,112.0250001525879,22,0.7894029375555324,6
BFH,73.02999877929688,72.01919975280762,4,0.0,2
BIPC,48.77000045776367,45.385139312744144,1,0.0,2
BKD,14.5,11.19180000305176,5,0.0,4
CACC,451.239990234375,454.888599243164,2,0.0,2
CCL,31.14999961853028,28.56060020446777,6,0.0,4
CHRW,193.72000122070312,164.50466033935547,3,0.0,2
CHTR,191.5200042724609,201.73639984130853,2,0.0,0
CP,75.83999633789062,72.7545994567871,1,0.0,2
CRWV,99.52999877929688,82.24940048217773,30,0.7320179661148405,6
CUK,30.940000534057617,27.47259998321533,6,0.0,4
CVNA,427.4400024414063,422.4175988769532,12,0.0,4
DNTH,53.36000061035156,43.36419990539551,2,0.0,4
ERO,38.02999877929688,27.445800018310543,15,0.0,4
FFBC,28.799999237060547,25.81697967529297,1,0.0,2
HON,227.2400054931641,201.03800079345703,2,0.0,4
HXL,84.55999755859375,77.08620010375977,1,0.0,2
IBM,309.239990234375,301.7838006591797,1,0.0,2
INOD,63.86000061035156,56.77020004272461,1,0.0,2
IR,88.87000274658203,81.67640029907227,1,0.0,2
LBRT,25.34000015258789,19.05385234832764,3,0.0,4
LFUS,326.5,266.9132720947265,3,0.0,2
LITE,381.4400024414063,339.83239898681643,22,0.7962773717396933,6
LMT,622.510009765625,503.2630950927734,5,0.0,4
LUV,48.5,39.63642757415772,9,0.0,4
MA,543.72998046875,551.8054174804688,3,0.0,2
META,738.3099975585938,645.4056066894532,13,0.0,4
MKSI,243.8800048828125,174.2775537109375,9,0.0,4
MOD,176.72000122070312,142.71719985961914,8,0.0,2
MSTR,143.19000244140625,169.52760101318358,26,0.7324699569735276,2
MU,435.7900085449219,291.72131713867185,29,0.7986611479568682,6
PH,948.4000244140624,889.6435986328125,1,0.0,2
PLXS,197.6000061035156,157.15140014648438,7,0.0,2
RCI,38.56999969482422,37.21460006713867,1,0.0,2
RCL,345.9800109863281,278.61396575927733,7,0.0,4
RGC,27.895000457763672,22.64710002899169,28,0.8513266637518407,6
RKLB,85.68000030517578,66.81690048217773,27,0.758954328941358,6
SCCO,207.92999267578125,153.0857992553711,8,0.0,4
SMG,65.41999816894531,58.41572494506836,3,0.0,4
SNDK,539.2999877929688,298.08199920654295,27,0.8224867930544099,6
TAL,12.699999809265137,11.173800029754638,2,0.0,2
TBBB,34.939998626708984,33.132599906921385,6,0.0,2
TT,426.0700073242188,396.7809991455078,1,0.0,2
UCTT,47.4900016784668,30.70419990539551,4,0.0,2
VERA,45.0,44.17509979248047,16,0.8238586891884206,6
VIAV,24.700000762939453,18.21500009536744,4,0.0,2
VIK,74.29000091552734,69.18300010681152,3,0.0,4
VIRT,40.65999984741211,34.742371520996095,1,0.0,2
VSEC,217.63999938964844,184.92125854492187,6,0.0,4
VSH,20.170000076293945,15.489672603607175,2,0.0,2
