ticker,price,ma50,appearances,avg_HotScore,rule_score
CAVA,84.73999786376953,65.04800003051758,1,0.9487922705314008,3
CECO,63.31999969482422,66.70939987182618,1,0.9241545893719806,1
CLDX,30.63999938964844,25.658000106811524,1,0.930193236714976,3
ECG,122.16000366210938,94.04559997558594,1,0.9735507246376812,4
INSP,68.05000305175781,83.15060005187988,1,0.9227578475336324,1
JAZZ,188.97000122070312,168.9168002319336,1,0.9695652173913044,4
LMAT,113.69000244140624,86.45139999389649,1,0.986989160929122,4
SEZL,84.69999694824219,68.19819969177246,1,0.979261694991516,4
TRI,99.9000015258789,112.92078216552734,1,0.9352657004830918,1
UTHR,503.6000061035156,486.222998046875,1,0.9634057971014492,4
