ticker,price,ma50,appearances,avg_HotScore,rule_score
CACI,628.7899780273438,494.5385992431641,1,0.9761506989430616,4
CHYM,31.25,20.252200088500977,1,0.903204625525628,3
DGII,83.01000213623047,68.76980010986328,1,0.905570519377202,3
DXPE,198.2100067138672,163.3877996826172,1,0.900038924877827,3
INSM,132.5500030517578,104.80859985351564,1,0.9465592680986477,3
PAYC,215.97000122070312,143.0040005493164,1,0.9726954767587226,4
PRAX,370.1600036621094,305.9497998046875,1,0.9624463007159904,4
SITM,687.5,638.74240234375,1,0.9595525059665873,4
VAC,124.75,96.31820053100586,1,0.9672150244345948,4
WPP,25.950000762939453,18.504176025390624,1,0.9370831912717352,3
