ticker,price,ma50,appearances,avg_HotScore,rule_score
AMBA,88.33999633789062,72.98920059204102,1,0.9350490196078431,4
DAVE,383.1300048828125,277.59179931640625,1,0.9042892156862744,3
FDS,245.5500030517578,230.29923370361328,1,0.9217945706970592,3
FRHC,157.11000061035156,143.23229949951173,1,0.978830192531407,4
GH,170.77000427246094,115.33280029296876,1,0.9526268185681742,4
MATX,203.9199981689453,185.4675228881836,1,0.8938141940536397,3
META,612.9099731445312,606.5127209472656,1,0.9529601995909812,4
RDDT,197.75999450683597,163.94580108642575,1,0.9271233546652754,4
RGC,8.029999732971191,22.16939998626709,1,0.8991494323803483,1
SPGI,414.9700012207031,419.31429382324217,1,0.9166818736715416,1
