ticker,price,ma50,appearances,avg_HotScore,rule_score
AAON,82.36000061035156,87.25143615722656,1,0.8944471014492753,1
ACMR,80.66999816894531,78.26199989318847,1,0.9524079710144928,4
CRWD,262.489990234375,209.8191998291016,1,0.8940007246376812,3
FSLY,29.649999618530277,23.53360008239746,1,0.9370253623188406,4
INOD,71.98999786376953,60.10740005493164,1,0.8999999999999999,3
IRTC,111.75,118.25830001831056,1,0.916,2
OKTA,205.3600006103516,155.28830047607423,1,0.8946333333333334,3
RRR,50.900001525878906,59.96733703613281,1,0.929891304347826,2
SECZ,14.359999656677246,7.570600004196167,1,0.9037971014492754,3
VICR,283.1600036621094,211.17820007324215,1,0.9455246376811596,4
