ticker,price,ma50,appearances,avg_HotScore,rule_score
AAOI,150.27999877929688,133.94240020751954,1,0.9274739203075092,4
AEHR,134.05999755859375,93.43360000610352,1,0.9154801348357058,4
BYND,13.470000267028809,18.86429988861084,1,0.8681411449344507,1
DIOD,103.4800033569336,99.99719985961914,1,0.9068307904782716,3
HTFL,42.08000183105469,29.05330009460449,1,0.959784828738514,4
NBIS,277.67999267578125,222.23700073242188,1,0.8930081196614564,3
RDDT,178.08999633789062,175.02499969482423,1,0.96107468888334,4
SNDK,1641.1099853515625,1655.6261962890626,1,0.9329282548403052,2
VERA,31.6299991607666,35.992999992370606,1,0.900482938721205,1
WING,126.12000274658205,145.21869995117189,1,0.8953234436974551,1
