ticker,price,ma50,appearances,avg_HotScore,rule_score
BKNG,4550.43017578125,4806.341606445312,1,0.9480303030303028,1
BURL,305.6400146484375,302.59299926757814,1,0.9481818181818182,3
CF,115.77999877929688,90.57001571655272,1,0.928600996143017,3
DAWN,21.200000762939453,11.061599960327149,1,0.963757366373074,4
ESLT,936.1400146484376,704.0227990722656,1,0.95903902684792,4
EXPE,249.6199951171875,254.02384368896483,1,0.9763636363636364,2
MRVL,89.56999969482422,81.61348236083984,1,0.9571336883807146,4
OKTA,80.72000122070312,85.1195001220703,1,0.9469696969696968,1
UNF,259.1700134277344,215.50740142822264,1,0.986969696969697,4
WIX,93.88999938964844,84.280199508667,1,0.9442424242424244,3
