ticker,price,ma50,appearances,avg_HotScore,rule_score
AAOI,44.117749532063804,31.512488352457684,58.0,0.0,2
AAON,94.08000183105467,86.36715087890624,59.0,0.0,4
AAP,45.11100006103516,45.77427078247071,30.0,0.0,0
AAUC,29.35781240463257,21.79901865720749,201.0,0.0,4
AB,41.85142844063895,39.80237125941686,8.0,0.0,2
ABVX,119.59249877929688,118.50312509536744,121.0,0.0,2
ACLX,72.18249893188477,73.0177498626709,20.0,0.0,2
ACN,288.52199009486606,261.46503971644813,21.0,0.0,4
AD,57.88824939727783,50.260294925689706,61.0,0.0,4
ADPT,18.102857044764928,16.445257118770055,14.0,0.0,4
ADSK,270.0699971516927,291.70860087076824,3.0,0.0,0
AEIS,261.4909113103693,216.0943214277788,15.0,0.0,2
AEM,208.7187474568685,174.1958056131999,30.0,0.0,4
AG,22.725758234659832,15.600956796805065,457.0,0.0,4
AGX,382.33657997532896,335.4575336014597,190.0,0.0,2
AGYS,113.5500030517578,120.43780014038086,2.0,0.0,0
AKAM,98.5611765244428,87.72868189194624,53.0,0.0,4
ALAB,184.4929962158203,160.2528601074219,80.0,0.0,4
ALGM,33.12999979654948,27.638699976603192,38.0,0.0,2
ALK,50.885999298095705,47.460319854736326,30.0,0.0,4
ALKT,21.270000139872234,21.686633288065597,19.0,0.0,2
ALM,11.297857114246913,8.003671466963633,293.0,0.0,4
ALMS,22.660975098609924,9.636132004261016,65.0,0.0,4
AMAT,324.9275634765625,259.1742365112305,90.0,0.0,4
AMBA,69.07158098722759,77.17383136950042,114.0,0.0,0
AMCR,44.28333282470703,42.17846626281739,3.0,0.0,2
AMD,236.3958874870749,221.26725885727828,155.0,0.0,4
AMKR,53.34343338012695,41.33553607940674,36.0,0.0,4
ANET,141.3287593296596,128.93177446637836,63.0,0.0,2
APGE,82.625,71.19919982910156,4.0,0.0,4
APH,161.93749809265137,139.64445484161376,38.0,0.0,4
APLD,39.99359239850725,28.809129022870746,324.0,0.0,4
APLS,23.103332837422688,22.92716671625773,30.0,0.0,2
APP,546.5499877929688,628.5901013183594,8.0,0.0,2
ARGX,866.0135672433036,861.2862686593191,7.0,0.0,2
ARM,117.35328572591146,125.4454523824056,113.0,0.0,0
ARMN,19.56999969482422,14.65279993057251,6.0,0.0,4
ARW,128.12750053405762,112.5903503036499,4.0,0.0,2
ASML,1383.8027232776988,1111.4538604181462,92.0,0.0,4
ASND,227.2074981689453,209.1689500732422,45.0,0.0,2
ASTS,107.60692615998096,74.52903817788149,2934.0,0.7667969893617477,6
ATEC,17.429999351501465,20.40479999542236,12.0,0.0,0
ATRC,41.46249961853027,37.72205024719239,12.0,0.0,4
ATRO,70.67300033569336,53.4451603012085,27.0,0.0,2
AU,109.39017740885416,87.28329408433702,56.0,0.0,4
AUB,39.9900016784668,35.225020484924315,4.0,0.0,4
AUGO,68.8077524625338,46.95147825387808,211.0,0.0,4
AVAL,5.22379994392395,4.224713521003723,4.0,0.0,2
AVAV,392.8530607677641,289.3489474196661,289.0,0.0,4
AVT,59.39833323160807,49.0228140004476,6.0,0.0,2
AXSM,180.27375183105468,151.77215447998046,64.0,0.0,2
AYI,325.7300109863281,359.87879943847656,1.0,0.0,0
B,50.619998931884766,43.33000007629394,6.0,0.0,4
BABA,172.25687313079834,156.9546751022339,169.0,0.0,4
BAH,102.2008296421596,88.05515947614397,49.0,0.0,4
BBAR,21.040000915527344,17.203400115966797,7.0,0.0,4
BE,146.56801986694336,108.88483395356398,2013.0,0.7913523554432923,6
BEAM,34.08133964538574,25.869076725006103,53.0,0.0,4
BELFA,179.39285496303015,145.4808337838309,67.0,0.0,4
BELFB,205.1566670735677,171.0202451578776,21.0,0.0,4
BFH,73.70033620198568,70.91460006205241,34.0,0.0,2
BIDU,156.27541478474936,127.14395797729492,94.0,0.0,4
BILI,32.421064785548616,26.44882134301322,63.0,0.0,4
BKD,12.187499894036186,10.70255002763536,55.0,0.0,2
BKR,56.37125015258789,48.61162506103516,4.0,0.0,2
BKU,50.61899948120117,43.76465476989746,10.0,0.0,4
BLK,1155.4785853794642,1068.080682547433,7.0,0.0,2
BLLN,99.2866668701172,0.0,36.0,0.0,2
BMNR,30.22204333603984,32.56588822567102,2160.0,0.722462542372333,6
BNTX,111.21500078837076,99.05344104766846,21.0,0.0,4
BOH,75.21166737874348,68.49012049357096,3.0,0.0,2
BOKF,136.3269012451172,117.20808694458007,5.0,0.0,2
BPOP,129.78118896484375,121.47701721191406,7.0,0.0,2
BRZE,24.51916631062825,30.518049888610843,31.0,0.0,2
BSX,91.1999969482422,96.87299987792969,8.0,0.0,2
BTDR,14.497857230050224,12.771557162148612,42.0,0.0,4
BTU,36.040000915527344,29.59103538513184,4.0,0.0,4
BVN,39.03222190009223,28.167911220126683,42.0,0.0,4
BWXT,214.8900146484375,183.4843231201172,7.0,0.0,2
CAAP,27.684999465942383,25.200499877929687,8.0,0.0,2
CACI,656.3125152587891,586.7270474243164,12.0,0.0,4
CALM,77.12000274658203,83.86379989624024,3.0,0.0,2
CALX,59.71071515764509,56.09521421160017,7.0,0.0,2
CAMT,144.3577284379439,112.78591807972302,93.0,0.0,4
CASY,637.2666625976562,559.4519348144531,3.0,0.0,2
CC,16.389999389648438,12.53778091430664,1.0,0.0,2
