ticker,price,ma50,appearances,avg_HotScore,rule_score
CRL,260.7200012207031,209.5309994506836,1,0.9103624900621936,3
FRPT,71.47000122070312,55.44600006103516,1,0.9300645528089448,4
MTRN,297.0799865722656,246.02658752441403,1,0.9537263718111968,4
QLYS,183.25,131.68399948120117,1,0.9285903916575048,4
SHAK,74.33000183105469,58.550399932861325,1,0.9077381067734008,3
SHOP,144.24000549316406,117.50199996948244,1,0.9498179049575436,4
SII,115.63999938964844,114.64080047607422,1,0.906956214882872,3
TVTX,62.7599983215332,53.905000076293945,1,0.9051029975071584,3
TWST,115.01000213623048,86.35679977416993,1,0.8950910733209243,3
URGN,46.43000030517578,35.471700019836426,1,0.927234875627346,4
