ticker,price,ma50,appearances,avg_HotScore,rule_score
HALO,70.93000030517578,65.5872004699707,1,0.911860792260745,3
HLIO,77.56999969482422,67.40698608398438,1,0.9507635811032484,4
INSM,116.0,142.6247996520996,1,0.9392155369983036,1
NOVT,159.19000244140625,126.4231997680664,1,0.9728070961928984,4
PACS,41.0099983215332,34.0785998916626,1,0.9604433401546374,4
Q,168.36000061035156,127.3138003540039,1,0.9125343633591224,3
RAL,59.15999984741211,44.65408309936524,1,0.963002778186851,4
SE,96.0199966430664,85.65779998779297,1,0.934809434224336,3
WOLF,53.720001220703125,24.467999992370604,1,0.9032168292536956,3
ZBRA,241.7899932861328,218.6889990234375,1,0.9750794533516756,4
