ticker,price,ma50,appearances,avg_HotScore,rule_score
AEHR,86.26000213623047,90.8231997680664,1,0.932268258426966,2
AGCO,133.39999389648438,111.80762405395508,1,0.9115230961298376,3
ALAB,310.3999938964844,330.4476986694336,1,0.930452559300874,2
BLTE,193.6100006103516,158.22149993896485,1,0.9903636079900124,4
CBRS,210.0500030517578,203.01019989013676,1,0.9520287141073658,4
FIVE,252.1999969482422,218.17,1,0.8908575218476904,3
GPI,300.760009765625,289.2737799072266,1,0.93917759051186,4
SNDK,1740.0,1550.2505908203125,1,0.926400593008739,3
TARS,90.77999877929688,65.96150001525879,1,0.9196980337078652,3
VAC,106.62000274658205,105.13900024414062,1,0.9065675717852684,3
