ticker,price,ma50,appearances,avg_HotScore,rule_score
AGYS,78.94000244140625,68.76139953613281,1,0.9883223127771344,4
ALAB,244.25999450683597,163.1079998779297,1,0.945356047625852,4
CMBT,16.610000610351562,13.274984683990478,1,0.904564017103605,4
HAS,97.18000030517578,93.5445999145508,1,0.870540693621471,3
MXL,94.86000061035156,41.98499996185303,1,0.9068895809322982,4
RGEN,108.5199966430664,118.10339935302734,1,0.8938216165047873,1
RXO,21.1299991607666,16.8017999458313,1,0.901997024051972,3
SHAK,64.12000274658203,89.19100021362304,1,0.8887219654811842,1
SIMO,252.9199981689453,162.21862701416015,1,0.9474472963065348,4
TENB,25.25,19.733400192260746,1,0.8805251176368072,3
