ticker,price,ma50,appearances,avg_HotScore,rule_score
ALAB,417.0700073242188,258.0306997680664,1,0.9001027494331066,3
DIOD,119.45999908447266,102.9663996887207,1,0.8922858205782312,3
ENTG,178.77000427246094,142.5703843688965,1,0.9010894982993198,4
LEU,191.38999938964844,189.52280059814453,1,0.8991390306122448,3
MKSI,406.3699951171875,306.7956207275391,1,0.8961052650226757,3
MPWR,1563.699951171875,1546.4223999023438,1,0.906922300170068,4
MRVL,310.5799865722656,197.94080017089843,1,0.900798965419501,4
MTN,144.77999877929688,128.98499923706055,1,0.9410900297619048,4
Q,168.97999572753906,147.68603118896485,1,0.8941636550453516,3
TER,437.9200134277344,372.1426715087891,1,0.9107142857142856,4
