ticker,price,ma50,appearances,avg_HotScore,rule_score
ABNB,178.07000732421875,143.50900024414062,1,0.9557486558103908,3
CACI,644.4299926757812,497.21039916992186,1,0.9761506989430616,4
HALO,103.12000274658205,76.21020004272461,1,0.9541527078677328,3
INSM,131.10000610351562,105.30259994506837,1,0.9465592680986477,3
NTRA,322.1000061035156,252.55820098876956,1,0.9596948039918612,3
PAYC,214.94000244140625,144.6572006225586,1,0.9726954767587226,4
PRAX,360.760009765625,306.0223999023437,1,0.9624463007159904,4
TEAM,149.07000732421875,93.70110000610352,1,0.9620947834473202,3
TWLO,241.27999877929688,203.27900024414063,1,0.9767961446180758,4
VAC,123.47000122070312,97.10520050048828,1,0.9672150244345948,4
