ticker,price,ma50,appearances,avg_HotScore,rule_score
CLS,309.8399963378906,328.3919970703125,1,0.9388426006183004,2
COIN,192.6999969482422,162.30499969482423,1,0.9017817673571986,3
CRCL,103.2300033569336,71.81560020446777,1,0.9057194605761172,3
DELL,516.3900146484375,436.9247412109375,1,0.8693643278148564,3
ESTC,96.12999725341795,71.07480041503906,1,0.866243571407934,3
HCM,14.109999656677246,11.66130002975464,1,0.9231738103493108,4
HOOD,124.72000122070312,101.88060012817382,1,0.9146533977637168,4
MSTR,144.82000732421875,102.35239990234376,1,0.908258032128514,3
PFG,118.51000213623048,111.99859985351564,1,0.91776024963162,4
SNOW,356.4700012207031,295.1191983032227,1,0.9782607046892606,4
