ticker,price,ma50,appearances,avg_HotScore,rule_score
AWI,178.64999389648438,157.09219940185548,1,0.9646048040044743,4
CLS,350.20001220703125,361.0703979492188,1,0.937328075497764,1
FDS,283.8699951171875,241.9539959716797,1,0.9163468096253906,3
INCY,129.92999267578125,107.4632000732422,1,0.9336150303478904,3
IQV,242.94000244140625,189.8451995849609,1,0.9668569658914852,4
ITRI,107.0199966430664,83.39799987792969,1,0.976264581364148,4
KNSA,79.44000244140625,57.40459999084473,1,0.9633855798561908,4
PRK,206.97000122070312,179.17439910888672,1,0.9695130690695398,4
RGEN,145.33999633789062,131.47160064697266,1,0.946536613905434,3
SHW,354.2699890136719,320.6304345703125,1,0.9057309928714822,3
