ticker,price,ma50,appearances,avg_HotScore,rule_score
AMAT,354.9100036621094,294.43160125732425,1,0.9035347901920936,3
COIN,164.32000732421875,226.76279815673828,1,0.9333158525855154,2
HASI,39.70000076293945,33.73636116027832,1,0.9098980159935216,3
HUBS,243.8500061035156,338.4165991210937,1,0.9068204699946272,1
ICLR,93.0,176.1481997680664,1,0.9673323561244912,2
MGA,68.7300033569336,53.94720008850098,1,0.9565699580306322,4
PCOR,52.34000015258789,67.45740020751953,1,0.8966375255981998,1
ROKU,90.05999755859375,103.24650024414062,1,0.9192774494459888,2
TPH,46.369998931884766,33.959600105285645,1,0.958861473833384,4
TYL,303.94000244140625,424.0990002441406,1,0.9137880469060242,1
